date,member_id,base_pv,pnl_1d
2025-06-10,MBR_004,-30698980.28,-17730054.26
2025-06-10,MBR_005,-88707119.35,-15632400.22
2025-06-10,MBR_006,-4118052.45,-1300087.73
2025-06-10,MBR_007,79828828.44,2321691.57
2025-06-10,MBR_008,17615069.76,-421452.22
2025-06-10,MBR_009,215935841.25,-2311929.36
2025-06-10,MBR_010,127013095.57,358751.27
2025-06-11,MBR_001,110078702.63,-3140459.1
2025-06-11,MBR_002,28152128.66,-702008.37
2025-06-11,MBR_003,83651521.53,1237931.52
2025-06-11,MBR_004,-27882681.15,2816299.13
2025-06-11,MBR_005,-76537322.5,12169796.85
2025-06-11,MBR_006,-433438.76,3684613.7
2025-06-11,MBR_007,78127997.83,-1700830.61
2025-06-11,MBR_008,17787351.72,172281.96
2025-06-11,MBR_009,212467039.12,-3468802.13
2025-06-11,MBR_010,127765479.77,752384.2
2025-06-12,MBR_001,115633656.38,5554953.76
2025-06-12,MBR_002,29054415.06,902286.4
2025-06-12,MBR_003,84135631.46,484109.93
2025-06-12,MBR_004,-24690999.81,3191681.34
2025-06-12,MBR_005,-89325276.94,-12787954.44
2025-06-12,MBR_006,1455005.07,1888443.83
2025-06-12,MBR_007,77850657.6,-277340.23
2025-06-12,MBR_008,18238908.08,451556.37
2025-06-12,MBR_009,216661821.72,4194782.6
2025-06-12,MBR_010,126795489.04,-969990.72
2025-06-13,MBR_001,113926179.92,-1707476.47
2025-06-13,MBR_002,28430899.88,-623515.18
2025-06-13,MBR_003,78279254.48,-5856376.98
2025-06-13,MBR_004,-23921107.51,769892.3
2025-06-13,MBR_005,-72082346.76,17242930.17
2025-06-13,MBR_006,-5142918.84,-6597923.91
2025-06-13,MBR_007,78300209.46,449551.86
2025-06-13,MBR_008,16914190.02,-1324718.07
2025-06-13,MBR_009,213624814.65,-3037007.07
2025-06-13,MBR_010,123146965.18,-3648523.87
2025-06-16,MBR_001,110650334.56,-3275845.36
2025-06-16,MBR_002,27611361.54,-819538.34
2025-06-16,MBR_003,85486623.59,7207369.11
2025-06-16,MBR_004,-28549545.17,-4628437.66
2025-06-16,MBR_005,-78464169.81,-6381823.05
2025-06-16,MBR_006,-6197662.64,-1054743.8
2025-06-16,MBR_007,77997025.23,-303184.23
2025-06-16,MBR_008,18806916.1,1892726.09
2025-06-16,MBR_009,219461508.89,5836694.23
2025-06-16,MBR_010,125688670.96,2541705.79
2025-06-17,MBR_001,114094018.48,3443683.92
2025-06-17,MBR_002,28566970.1,955608.57
2025-06-17,MBR_003,83363085.95,-2123537.64
2025-06-17,MBR_004,-28548265.89,1279.29
2025-06-17,MBR_005,-79172625.38,-708455.57
2025-06-17,MBR_006,-4841936.91,1355725.73
2025-06-17,MBR_007,77215693.14,-781332.09
2025-06-17,MBR_008,18934874.06,127957.95
2025-06-17,MBR_009,214422136.18,-5039372.71
2025-06-17,MBR_010,124116826.22,-1571844.75
2025-06-18,MBR_001,115155478.44,1061459.96
2025-06-18,MBR_002,28439632.28,-127337.82
2025-06-18,MBR_003,81562187.06,-1800898.89
2025-06-18,MBR_004,-20648113.33,7900152.56
2025-06-18,MBR_005,-64766971.45,14405653.92
2025-06-18,MBR_006,-4527001.34,314935.57
2025-06-18,MBR_007,79727850.23,2512157.09
2025-06-18,MBR_008,21924659.3,2989785.24
2025-06-18,MBR_009,219655849.47,5233713.29
2025-06-18,MBR_010,128560422.46,4443596.25
2025-06-19,MBR_001,113789927.68,-1365550.76
2025-06-19,MBR_002,29141295.01,701662.73
2025-06-19,MBR_003,84274387.44,2712200.38
2025-06-19,MBR_004,-20186633.76,461479.57
2025-06-19,MBR_005,-76808146.13,-12041174.68
2025-06-19,MBR_006,-1708657.94,2818343.4
2025-06-19,MBR_007,77507600.73,-2220249.5
2025-06-19,MBR_008,23814235.22,1889575.93
2025-06-19,MBR_009,221150633.08,1494783.61
2025-06-19,MBR_010,127009803.53,-1550618.93
2025-06-20,MBR_001,116796875.36,3006947.68
2025-06-20,MBR_002,29726168.48,584873.47
2025-06-20,MBR_003,88405953.36,4131565.92
2025-06-20,MBR_004,-17697762.04,2488871.71
2025-06-20,MBR_005,-87413213.86,-10605067.73
2025-06-20,MBR_006,-17174950.32,-15466292.38
2025-06-20,MBR_007,78059904.66,552303.94
2025-06-20,MBR_008,25793794.21,1979558.99
2025-06-20,MBR_009,220974418.43,-176214.66
2025-06-20,MBR_010,126791734.2,-218069.33
2025-06-23,MBR_001,116935842.29,138966.93
2025-06-23,MBR_002,30158655.27,432486.79
2025-06-23,MBR_003,81892979.96,-6512973.39
2025-06-23,MBR_004,-14560360.42,3137401.62
2025-06-23,MBR_005,-88439192.53,-1025978.67
2025-06-23,MBR_006,-17907515.17,-732564.85
2025-06-23,MBR_007,79935688.17,1875783.5
2025-06-23,MBR_008,22449361.85,-3344432.37
2025-06-23,MBR_009,220276780.47,-697637.95
2025-06-23,MBR_010,127798211.12,1006476.92
2025-06-24,MBR_001,113630808.88,-3305033.41
2025-06-24,MBR_002,28555051.96,-1603603.3
2025-06-24,MBR_003,84561415.6,2668435.63
2025-06-24,MBR_004,-10808330.96,3752029.46
2025-06-24,MBR_005,-86235339.64,2203852.89
2025-06-24,MBR_006,-18327344.99,-419829.82
2025-06-24,MBR_007,74056076.71,-5879611.45
2025-06-24,MBR_008,25370783.65,2921421.8
2025-06-24,MBR_009,224463436.32,4186655.85
2025-06-24,MBR_010,126218890.54,-1579320.58
2025-06-25,MBR_001,117378044.36,3747235.49
2025-06-25,MBR_002,29087344.4,532292.43
2025-06-25,MBR_003,82986861.86,-1574553.73
2025-06-25,MBR_004,-11703363.89,-895032.92
2025-06-25,MBR_005,-89591843.97,-3356504.32
2025-06-25,MBR_006,-16592950.9,1734394.1
2025-06-25,MBR_007,76043558.84,1987482.13
2025-06-25,MBR_008,21215395.26,-4155388.39
2025-06-25,MBR_009,228982949.41,4519513.09
2025-06-25,MBR_010,129769236.46,3550345.91
2025-06-26,MBR_001,114712725.76,-2665318.6
2025-06-26,MBR_002,28353821.42,-733522.98
2025-06-26,MBR_003,83916227.24,929365.38
2025-06-26,MBR_004,-13091828.06,-1388464.18
2025-06-26,MBR_005,-78996110.42,10595733.55
2025-06-26,MBR_006,-17027530.22,-434579.33
2025-06-26,MBR_007,76587500.32,543941.48
2025-06-26,MBR_008,21882301.54,666906.28
2025-06-26,MBR_009,227045101.44,-1937847.97
2025-06-26,MBR_010,127670494.08,-2098742.38
2025-06-27,MBR_001,115693686.58,980960.82
2025-06-27,MBR_002,28584650.95,230829.53
2025-06-27,MBR_003,81344121.01,-2572106.23
2025-06-27,MBR_004,-6759301.13,6332526.93
2025-06-27,MBR_005,-72237504.53,6758605.88
2025-06-27,MBR_006,-15670393.01,1357137.22
2025-06-27,MBR_007,73676906.05,-2910594.26
2025-06-27,MBR_008,24385091.57,2502790.04
2025-06-27,MBR_009,225989089.54,-1056011.91
2025-06-27,MBR_010,127398528.39,-271965.69
2025-06-30,MBR_001,113675759.9,-2017926.67
2025-06-30,MBR_002,27952644.35,-632006.59
2025-06-30,MBR_003,81141021.1,-203099.9
2025-06-30,MBR_004,-13853737.24,-7094436.1
2025-06-30,MBR_005,-66174804.71,6062699.82
2025-06-30,MBR_006,-18549586.14,-2879193.13
2025-06-30,MBR_007,71648622.6,-2028283.45
2025-06-30,MBR_008,19051098.26,-5333993.31
2025-06-30,MBR_009,230592596.34,4603506.8
2025-06-30,MBR_010,127034984.1,-363544.29
2025-07-01,MBR_001,113304733.93,-371025.98
2025-07-01,MBR_002,29166743.76,1214099.4
2025-07-01,MBR_003,81026094.33,-114926.77
2025-07-01,MBR_004,-18144434.14,-4290696.9
2025-07-01,MBR_005,-76384408.33,-10209603.61
2025-07-01,MBR_006,-20932051.88,-2382465.74
2025-07-01,MBR_007,74777218.21,3128595.61
2025-07-01,MBR_008,22261479.67,3210381.41
2025-07-01,MBR_009,235027287.57,4434691.23
2025-07-01,MBR_010,125197948.2,-1837035.9
2025-07-02,MBR_001,111552454.38,-1752279.55
2025-07-02,MBR_002,27888399.13,-1278344.63
2025-07-02,MBR_003,81635302.43,609208.1
2025-07-02,MBR_004,-15052379.86,3092054.28
2025-07-02,MBR_005,-83574362.56,-7189954.23
2025-07-02,MBR_006,-19465562.1,1466489.78
2025-07-02,MBR_007,74206172.79,-571045.42
2025-07-02,MBR_008,23001233.99,739754.32
2025-07-02,MBR_009,234009598.21,-1017689.37
2025-07-02,MBR_010,126201878.09,1003929.89
2025-07-03,MBR_001,114713062.89,3160608.51
2025-07-03,MBR_002,28384671.28,496272.15
2025-07-03,MBR_003,82967372.48,1332070.05
2025-07-03,MBR_004,-12612542.6,2439837.26
2025-07-03,MBR_005,-61732659.16,21841703.4
2025-07-03,MBR_006,-18979059.37,486502.73
2025-07-03,MBR_007,72258890.25,-1947282.54
2025-07-03,MBR_008,22818083.33,-183150.67
2025-07-03,MBR_009,225372489.18,-8637109.03
2025-07-03,MBR_010,120865883.96,-5335994.13
2025-07-04,MBR_001,114407806.9,-305255.99
2025-07-04,MBR_002,28487585.24,102913.96
2025-07-04,MBR_003,81626720.83,-1340651.65
2025-07-04,MBR_004,-12766057.48,-153514.88
2025-07-04,MBR_005,-77169365.25,-15436706.09
2025-07-04,MBR_006,-18947369.11,31690.26
2025-07-04,MBR_007,71495833.44,-763056.81
2025-07-04,MBR_008,22344111.99,-473971.34
2025-07-04,MBR_009,231667663.68,6295174.5
2025-07-04,MBR_010,124075872.92,3209988.96
2025-07-07,MBR_001,118291158.95,3883352.05
2025-07-07,MBR_002,28608904.28,121319.03
2025-07-07,MBR_003,87978123.96,6351403.13
2025-07-07,MBR_004,-8071851.65,4694205.83
2025-07-07,MBR_005,-73328129.96,3841235.28
2025-07-07,MBR_006,-19200321.33,-252952.22
2025-07-07,MBR_007,72335972.48,840139.04
2025-07-07,MBR_008,24796398.05,2452286.06
2025-07-07,MBR_009,231434055.12,-233608.56
2025-07-07,MBR_010,126947430.26,2871557.35
2025-07-08,MBR_001,115436887.42,-2854271.53
2025-07-08,MBR_002,28946763.76,337859.48
2025-07-08,MBR_003,81548407.12,-6429716.85
2025-07-08,MBR_004,-11001431.2,-2929579.55
2025-07-08,MBR_005,-85218031.91,-11889901.95
2025-07-08,MBR_006,-19534393.41,-334072.09
2025-07-08,MBR_007,72353936.23,17963.74
2025-07-08,MBR_008,22667957.24,-2128440.81
2025-07-08,MBR_009,229569985.84,-1864069.28
2025-07-08,MBR_010,126967521.9,20091.63
2025-07-09,MBR_001,116707514.5,1270627.08
2025-07-09,MBR_002,28419125.38,-527638.38
2025-07-09,MBR_003,82142929.47,594522.35
2025-07-09,MBR_004,-13505788.79,-2504357.59
2025-07-09,MBR_005,-77938540.82,7279491.09
2025-07-09,MBR_006,-21199472.24,-1665078.82
2025-07-09,MBR_007,71372866.68,-981069.55
2025-07-09,MBR_008,24222503.5,1554546.26
2025-07-09,MBR_009,232190196.68,2620210.84
2025-07-09,MBR_010,128332069.92,1364548.03
2025-07-10,MBR_001,114633261.37,-2074253.13
2025-07-10,MBR_002,27524144.76,-894980.61
2025-07-10,MBR_003,81487032.35,-655897.12
2025-07-10,MBR_004,-15937557.85,-2431769.06
2025-07-10,MBR_005,-70111970.4,7826570.42
2025-07-10,MBR_006,-21240690.07,-41217.83
2025-07-10,MBR_007,71558774.13,185907.46
2025-07-10,MBR_008,21920948.57,-2301554.94
2025-07-10,MBR_009,228308602.82,-3881593.86
2025-07-10,MBR_010,117137753.4,-11194316.52
2025-07-11,MBR_001,114654942.2,21680.83
2025-07-11,MBR_002,28838311.0,1314166.24
2025-07-11,MBR_003,82958326.2,1471293.85
2025-07-11,MBR_004,-7907480.4,8030077.45
2025-07-11,MBR_005,-71390968.39,-1278997.99
2025-07-11,MBR_006,-19947695.49,1292994.59
2025-07-11,MBR_007,74955450.82,3396676.69
2025-07-11,MBR_008,19497948.09,-2423000.48
2025-07-11,MBR_009,229053159.45,744556.63
2025-07-11,MBR_010,129041972.8,11904219.4
2025-07-14,MBR_001,111219711.38,-3435230.83
2025-07-14,MBR_002,28262110.05,-576200.95
2025-07-14,MBR_003,81907422.62,-1050903.59
2025-07-14,MBR_004,-15577834.96,-7670354.56
2025-07-14,MBR_005,-64774967.56,6616000.83
2025-07-14,MBR_006,-19518159.32,429536.17
2025-07-14,MBR_007,75170335.98,214885.16
2025-07-14,MBR_008,24832142.43,5334194.34
2025-07-14,MBR_009,223699724.76,-5353434.69
2025-07-14,MBR_010,121905032.92,-7136939.89
2025-07-15,MBR_001,118428100.06,7208388.68
2025-07-15,MBR_002,28477479.28,215369.23
2025-07-15,MBR_003,87206208.72,5298786.1
2025-07-15,MBR_004,-7252491.8,8325343.16
2025-07-15,MBR_005,-74878675.76,-10103708.2
2025-07-15,MBR_006,-21906550.93,-2388391.61
2025-07-15,MBR_007,74877724.75,-292611.23
2025-07-15,MBR_008,24158846.58,-673295.85
2025-07-15,MBR_009,226439507.05,2739782.29
2025-07-15,MBR_010,124275437.84,2370404.92
2025-07-16,MBR_001,112708744.5,-5719355.56
2025-07-16,MBR_002,28894984.3,417505.02
2025-07-16,MBR_003,81075674.8,-6130533.92
2025-07-16,MBR_004,-17006455.94,-9753964.14
2025-07-16,MBR_005,-78016358.04,-3137682.28
2025-07-16,MBR_006,-22595572.73,-689021.81
2025-07-16,MBR_007,74470751.07,-406973.68
2025-07-16,MBR_008,24654827.23,495980.65
2025-07-16,MBR_009,233433059.38,6993552.33
2025-07-16,MBR_010,126948083.5,2672645.66
2025-07-17,MBR_001,110436170.8,-2272573.7
2025-07-17,MBR_002,27663928.1,-1231056.2
2025-07-17,MBR_003,79505183.3,-1570491.5
2025-07-17,MBR_004,-12628049.92,4378406.02
2025-07-17,MBR_005,-56200866.62,21815491.42
2025-07-17,MBR_006,-30376735.38,-7781162.64
2025-07-17,MBR_007,71259162.54,-3211588.53
2025-07-17,MBR_008,21886954.79,-2767872.44
2025-07-17,MBR_009,232534610.39,-898448.99
2025-07-17,MBR_010,124049577.5,-2898506.0
2025-07-18,MBR_001,108771647.9,-1664522.9
2025-07-18,MBR_002,27474639.8,-189288.3
2025-07-18,MBR_003,79283679.7,-221503.6
2025-07-18,MBR_004,-15502003.41,-2873953.49
2025-07-18,MBR_005,-60274701.5,-4073834.88
2025-07-18,MBR_006,-30552575.75,-175840.37
2025-07-18,MBR_007,76181271.49,4922108.95
2025-07-18,MBR_008,20734218.8,-1152735.99
2025-07-18,MBR_009,226530791.93,-6003818.46
2025-07-18,MBR_010,122864923.2,-1184654.3
2025-07-21,MBR_001,109820749.86,1049101.96
2025-07-21,MBR_002,28687905.02,1213265.22
2025-07-21,MBR_003,81133407.92,1849728.22
2025-07-21,MBR_004,-26442333.71,-10940330.3
2025-07-21,MBR_005,-61604649.43,-1329947.93
2025-07-21,MBR_006,-30653352.16,-100776.41
2025-07-21,MBR_007,72054709.4,-4126562.09
2025-07-21,MBR_008,20552743.18,-181475.62
2025-07-21,MBR_009,231237680.52,4706888.6
2025-07-21,MBR_010,119022135.92,-3842787.28
2025-07-22,MBR_001,111856694.88,2035945.02
2025-07-22,MBR_002,28411693.56,-276211.46
2025-07-22,MBR_003,78897848.76,-2235559.16
2025-07-22,MBR_004,-24191686.82,2250646.89
2025-07-22,MBR_005,-60633281.36,971368.08
2025-07-22,MBR_006,-26464803.07,4188549.09
2025-07-22,MBR_007,75529294.53,3474585.13
2025-07-22,MBR_008,19900231.67,-652511.51
2025-07-22,MBR_009,225762823.69,-5474856.84
2025-07-22,MBR_010,121953562.08,2931426.16
2025-07-23,MBR_001,107227174.9,-4629519.98
2025-07-23,MBR_002,28605448.0,193754.44
2025-07-23,MBR_003,81137450.0,2239601.24
2025-07-23,MBR_004,-30538170.04,-6346483.22
2025-07-23,MBR_005,-62501194.25,-1867912.89
2025-07-23,MBR_006,-25678219.23,786583.84
2025-07-23,MBR_007,74522853.45,-1006441.08
2025-07-23,MBR_008,19736331.82,-163899.86
2025-07-23,MBR_009,226116171.05,353347.37
2025-07-23,MBR_010,124509253.1,2555691.02
2025-07-24,MBR_001,111256786.57,4029611.67
2025-07-24,MBR_002,28874399.47,268951.47
2025-07-24,MBR_003,78686650.52,-2450799.48
2025-07-24,MBR_004,-29978455.48,559714.56
2025-07-24,MBR_005,-70043814.13,-7542619.88
2025-07-24,MBR_006,-26701349.16,-1023129.92
2025-07-24,MBR_007,76189496.1,1666642.66
2025-07-24,MBR_008,20765137.27,1028805.45
2025-07-24,MBR_009,228269432.85,2153261.79
2025-07-24,MBR_010,122731346.42,-1777906.68
2025-07-25,MBR_001,111929508.49,672721.92
2025-07-25,MBR_002,27935648.14,-938751.33
2025-07-25,MBR_003,80624152.24,1937501.73
2025-07-25,MBR_004,-32805682.21,-2827226.73
2025-07-25,MBR_005,-59230102.1,10813712.03
2025-07-25,MBR_006,-27527627.73,-826278.57
2025-07-25,MBR_007,74014093.55,-2175402.55
2025-07-25,MBR_008,22184365.62,1419228.35
2025-07-25,MBR_009,222451103.54,-5818329.3
2025-07-25,MBR_010,119704452.62,-3026893.81
2025-07-28,MBR_001,107748897.71,-4180610.78
2025-07-28,MBR_002,28543269.88,607621.74
2025-07-28,MBR_003,82644464.11,2020311.86
2025-07-28,MBR_004,-28875173.94,3930508.27
2025-07-28,MBR_005,-54489164.29,4740937.81
2025-07-28,MBR_006,-27604723.3,-77095.57
2025-07-28,MBR_007,72658523.69,-1355569.86
2025-07-28,MBR_008,20507280.08,-1677085.54
2025-07-28,MBR_009,229508259.55,7057156.01
2025-07-28,MBR_010,116696041.94,-3008410.68
2025-07-29,MBR_001,107087561.57,-661336.14
2025-07-29,MBR_002,27980350.37,-562919.51
2025-07-29,MBR_003,76371004.53,-6273459.58
2025-07-29,MBR_004,-19771901.64,9103272.3
2025-07-29,MBR_005,-56558305.06,-2069140.77
2025-07-29,MBR_006,-27310076.91,294646.39
2025-07-29,MBR_007,74197622.23,1539098.55
2025-07-29,MBR_008,22729502.32,2222222.23
2025-07-29,MBR_009,237085683.56,7577424.01
2025-07-29,MBR_010,116989384.41,293342.48
2025-07-30,MBR_001,112019682.38,4932120.81
2025-07-30,MBR_002,26932557.79,-1047792.59
2025-07-30,MBR_003,79110142.87,2739138.34
2025-07-30,MBR_004,-22189612.0,-2417710.36
2025-07-30,MBR_005,-49187173.52,7371131.55
2025-07-30,MBR_006,-27607971.45,-297894.54
2025-07-30,MBR_007,71596915.21,-2600707.02
2025-07-30,MBR_008,21592666.5,-1136835.81
2025-07-30,MBR_009,233673755.64,-3411927.92
2025-07-30,MBR_010,120014654.41,3025270.0
2025-07-31,MBR_001,111441888.01,-577794.37
2025-07-31,MBR_002,27112667.81,180110.02
2025-07-31,MBR_003,80414885.41,1304742.54
2025-07-31,MBR_004,-21179390.12,1010221.88
2025-07-31,MBR_005,-54036127.56,-4848954.05
2025-07-31,MBR_006,-26910498.34,697473.12
2025-07-31,MBR_007,75770135.23,4173220.03
2025-07-31,MBR_008,22771871.17,1179204.66
2025-07-31,MBR_009,228574341.98,-5099413.66
2025-07-31,MBR_010,120715122.87,700468.46
2025-08-01,MBR_001,109512399.34,-1929488.67
2025-08-01,MBR_002,26936493.18,-176174.63
2025-08-01,MBR_003,78530548.44,-1884336.97
2025-08-01,MBR_004,-17336280.15,3843109.96
2025-08-01,MBR_005,-47186351.35,6849776.21
2025-08-01,MBR_006,-31273042.9,-4362544.56
2025-08-01,MBR_007,72005989.49,-3764145.74
2025-08-01,MBR_008,21116521.54,-1655349.63
2025-08-01,MBR_009,238475987.38,9901645.4
2025-08-01,MBR_010,119940380.64,-774742.23
2025-08-04,MBR_001,113773605.64,4261206.31
2025-08-04,MBR_002,27235600.16,299106.98
2025-08-04,MBR_003,79076289.06,545740.62
2025-08-04,MBR_004,-21251895.5,-3915615.34
2025-08-04,MBR_005,-52599319.77,-5412968.42
2025-08-04,MBR_006,-29875459.19,1397583.7
2025-08-04,MBR_007,71310387.84,-695601.66
2025-08-04,MBR_008,21278968.08,162446.54
2025-08-04,MBR_009,252502847.05,14026859.67
2025-08-04,MBR_010,119513485.34,-426895.3
2025-08-05,MBR_001,110411983.18,-3361622.45
2025-08-05,MBR_002,27343902.7,108302.54
2025-08-05,MBR_003,80081010.6,1004721.55
2025-08-05,MBR_004,-28408180.37,-7156284.87
2025-08-05,MBR_005,-50531967.36,2067352.42
2025-08-05,MBR_006,-30427807.67,-552348.48
2025-08-05,MBR_007,71106622.44,-203765.39
2025-08-05,MBR_008,21353797.32,74829.25
2025-08-05,MBR_009,243093308.16,-9409538.89
2025-08-05,MBR_010,117076640.6,-2436844.75
2025-08-06,MBR_001,111912438.33,1500455.14
2025-08-06,MBR_002,28105589.98,761687.27
2025-08-06,MBR_003,80788317.85,707307.24
2025-08-06,MBR_004,-26020604.15,2387576.21
2025-08-06,MBR_005,-64883319.3,-14351351.94
2025-08-06,MBR_006,-28653506.75,1774300.92
2025-08-06,MBR_007,74980081.46,3873459.01
2025-08-06,MBR_008,23085053.54,1731256.22
2025-08-06,MBR_009,239144307.24,-3949000.92
2025-08-06,MBR_010,123348402.8,6271762.2
2025-08-07,MBR_001,111979849.49,67411.16
2025-08-07,MBR_002,27623693.44,-481896.54
2025-08-07,MBR_003,78194477.52,-2593840.33
2025-08-07,MBR_004,-23240210.46,2780393.69
2025-08-07,MBR_005,-59525876.76,5357442.54
2025-08-07,MBR_006,-30948889.13,-2295382.38
2025-08-07,MBR_007,72820567.64,-2159513.81
2025-08-07,MBR_008,21006546.04,-2078507.51
2025-08-07,MBR_009,224428622.5,-14715684.74
2025-08-07,MBR_010,123828433.69,480030.89
2025-08-08,MBR_001,114787548.87,2807699.38
2025-08-08,MBR_002,27823093.36,199399.93
2025-08-08,MBR_003,83034808.27,4840330.75
2025-08-08,MBR_004,-26107503.8,-2867293.33
2025-08-08,MBR_005,-53524505.6,6001371.16
2025-08-08,MBR_006,-28967959.56,1980929.57
2025-08-08,MBR_007,76009178.4,3188610.76
2025-08-08,MBR_008,19377332.55,-1629213.49
2025-08-08,MBR_009,228793986.25,4365363.75
2025-08-08,MBR_010,123080348.01,-748085.68
2025-08-11,MBR_001,113008816.24,-1778732.63
2025-08-11,MBR_002,27825288.84,2195.47
2025-08-11,MBR_003,82640419.4,-394388.88
2025-08-11,MBR_004,-23261889.48,2845614.32
2025-08-11,MBR_005,-62838663.75,-9314158.15
2025-08-11,MBR_006,-28969960.7,-2001.14
2025-08-11,MBR_007,75702147.28,-307031.12
2025-08-11,MBR_008,22219441.39,2842108.84
2025-08-11,MBR_009,230155836.79,1361850.55
2025-08-11,MBR_010,127362227.76,4281879.75
2025-08-12,MBR_001,116750947.37,3742131.13
2025-08-12,MBR_002,28225433.91,400145.07
2025-08-12,MBR_003,82717903.57,77484.17
2025-08-12,MBR_004,-24279643.22,-1017753.74
2025-08-12,MBR_005,-58439385.34,4399278.4
2025-08-12,MBR_006,-27153355.98,1816604.72
2025-08-12,MBR_007,72801202.08,-2900945.2
2025-08-12,MBR_008,22377062.46,157621.07
2025-08-12,MBR_009,227597309.15,-2558527.64
2025-08-12,MBR_010,123519953.07,-3842274.69
2025-08-13,MBR_001,113007932.8,-3743014.57
2025-08-13,MBR_002,29303179.78,1077745.87
2025-08-13,MBR_003,83670556.56,952652.99
2025-08-13,MBR_004,-23250116.62,1029526.6
2025-08-13,MBR_005,-63104546.44,-4665161.09
2025-08-13,MBR_006,-27342461.86,-189105.88
2025-08-13,MBR_007,72297673.2,-503528.88
2025-08-13,MBR_008,23582965.34,1205902.88
2025-08-13,MBR_009,231052938.04,3455628.88
2025-08-13,MBR_010,127685475.8,4165522.73
2025-08-14,MBR_001,110831739.7,-2176193.1
2025-08-14,MBR_002,29163139.39,-140040.39
2025-08-14,MBR_003,84772220.85,1101664.29
2025-08-14,MBR_004,-27218396.83,-3968280.21
2025-08-14,MBR_005,-58078197.77,5026348.67
2025-08-14,MBR_006,-20557446.45,6785015.41
2025-08-14,MBR_007,74216442.97,1918769.77
2025-08-14,MBR_008,23934500.46,351535.12
2025-08-14,MBR_009,225206386.3,-5846551.73
2025-08-14,MBR_010,124120627.95,-3564847.85
2025-08-15,MBR_001,111513278.88,681539.18
2025-08-15,MBR_002,29208059.48,44920.09
2025-08-15,MBR_003,85186433.72,414212.87
2025-08-15,MBR_004,-15901099.64,11317297.19
2025-08-15,MBR_005,-56566815.56,1511382.21
2025-08-15,MBR_006,-10496129.29,10061317.17
2025-08-15,MBR_007,73139910.04,-1076532.93
2025-08-15,MBR_008,28628034.06,4693533.6
2025-08-15,MBR_009,224769979.55,-436406.75
2025-08-15,MBR_010,124014227.89,-106400.06
2025-08-18,MBR_001,117594590.9,6081312.02
2025-08-18,MBR_002,29985699.38,777639.9
2025-08-18,MBR_003,87269579.75,2083146.03
2025-08-18,MBR_004,-13388973.62,2512126.01
2025-08-18,MBR_005,-74352738.33,-17785922.77
2025-08-18,MBR_006,-13682796.92,-3186667.63
2025-08-18,MBR_007,76370660.2,3230750.16
2025-08-18,MBR_008,26905391.82,-1722642.24
2025-08-18,MBR_009,221056014.18,-3713965.37
2025-08-18,MBR_010,129935026.18,5920798.29
2025-08-19,MBR_001,117577607.9,-16983.0
2025-08-19,MBR_002,29335851.1,-649848.28
2025-08-19,MBR_003,86390009.8,-879569.95
2025-08-19,MBR_004,-7965017.3,5423956.33
2025-08-19,MBR_005,-61258487.22,13094251.12
2025-08-19,MBR_006,-13778444.9,-95647.98
2025-08-19,MBR_007,74124669.03,-2245991.18
2025-08-19,MBR_008,24085527.52,-2819864.3
2025-08-19,MBR_009,221721088.12,665073.94
2025-08-19,MBR_010,131424809.4,1489783.21
2025-08-20,MBR_001,114792335.23,-2785272.67
2025-08-20,MBR_002,28997150.51,-338700.59
2025-08-20,MBR_003,87604843.1,1214833.3
2025-08-20,MBR_004,-10428935.76,-2463918.46
2025-08-20,MBR_005,-69089456.69,-7830969.48
2025-08-20,MBR_006,-15179420.47,-1400975.57
2025-08-20,MBR_007,74107794.46,-16874.56
2025-08-20,MBR_008,26011970.27,1926442.75
2025-08-20,MBR_009,230783506.31,9062418.19
2025-08-20,MBR_010,127802774.53,-3622034.87
2025-08-21,MBR_001,114368524.38,-423810.85
2025-08-21,MBR_002,29800372.53,803222.02
2025-08-21,MBR_003,86403132.23,-1201710.87
2025-08-21,MBR_004,-15280369.44,-4851433.68
2025-08-21,MBR_005,-61702625.84,7386830.85
2025-08-21,MBR_006,-14832850.36,346570.1
2025-08-21,MBR_007,74014699.46,-93095.01
2025-08-21,MBR_008,29122226.11,3110255.84
2025-08-21,MBR_009,228886883.93,-1896622.38
2025-08-21,MBR_010,134263701.41,6460926.88
2025-08-22,MBR_001,111997525.2,-2370999.18
2025-08-22,MBR_002,29550444.98,-249927.56
2025-08-22,MBR_003,87201436.2,798303.97
2025-08-22,MBR_004,-19581503.19,-4301133.75
2025-08-22,MBR_005,-69781651.24,-8079025.4
2025-08-22,MBR_006,-15521684.16,-688833.8
2025-08-22,MBR_007,75037857.32,1023157.86
2025-08-22,MBR_008,25845652.4,-3276573.7
2025-08-22,MBR_009,217241575.39,-11645308.53
2025-08-22,MBR_010,127364720.02,-6898981.39
2025-08-25,MBR_001,122191454.9,10193929.7
2025-08-25,MBR_002,30496640.0,946195.03
2025-08-25,MBR_003,85714328.44,-1487107.76
2025-08-25,MBR_004,-8312117.05,11269386.14
2025-08-25,MBR_005,-77640710.98,-7859059.74
2025-08-25,MBR_006,-15842516.75,-320832.59
2025-08-25,MBR_007,76647496.68,1609639.37
2025-08-25,MBR_008,24799813.35,-1045839.05
2025-08-25,MBR_009,223820507.71,6578932.31
2025-08-25,MBR_010,131385780.83,4021060.8
2025-08-26,MBR_001,117534829.18,-4656625.71
