date,member_id,instrument_id,quantity,market_value,delta_equiv,vega_equiv
2025-10-07,MBR_009,VX1,779,4939561.1,779000.0,0.0
2025-10-08,MBR_009,RTY1,912,55664663.28,45600.0,0.0
2025-10-08,MBR_009,US1,694,80590611.2,694000.0,0.0
2025-10-08,MBR_009,NDX_P16500,599,114115369.0,5990.0,1141153.69
2025-10-08,MBR_009,VX1,708,4685756.4,708000.0,0.0
2025-10-09,MBR_009,RTY1,954,56807031.87,47700.0,0.0
2025-10-09,MBR_009,US1,726,83484264.6,726000.0,0.0
2025-10-09,MBR_009,NDX_P16500,605,114771567.35,6050.0,1147715.67
2025-10-09,MBR_009,VX1,753,4954438.8,753000.0,0.0
2025-10-10,MBR_009,RTY1,951,57059995.24,47550.0,0.0
2025-10-10,MBR_009,US1,696,80058513.6,696000.0,0.0
2025-10-10,MBR_009,NDX_P16500,618,113817621.14,6180.0,1138176.21
2025-10-10,MBR_009,VX1,763,5190612.7,763000.0,0.0
2025-10-13,MBR_009,RTY1,948,57798199.62,47400.0,0.0
2025-10-13,MBR_009,US1,699,80179983.3,699000.0,0.0
2025-10-13,MBR_009,NDX_P16500,622,116162760.7,6220.0,1161627.61
2025-10-13,MBR_009,VX1,709,4757602.7,709000.0,0.0
2025-10-14,MBR_009,RTY1,891,52569035.64,44550.0,0.0
2025-10-14,MBR_009,US1,732,83056306.8,732000.0,0.0
2025-10-14,MBR_009,NDX_P16500,605,115011175.18,6050.0,1150111.75
2025-10-14,MBR_009,VX1,729,4931757.9,729000.0,0.0
2025-10-15,MBR_009,RTY1,910,51817629.5,45500.0,0.0
2025-10-15,MBR_009,US1,710,81275546.0,710000.0,0.0
2025-10-15,MBR_009,NDX_P16500,603,111911559.93,6030.0,1119115.6
2025-10-15,MBR_009,VX1,771,5541793.8,771000.0,0.0
2025-10-16,MBR_009,RTY1,909,51890414.98,45450.0,0.0
2025-10-16,MBR_009,US1,742,84238147.0,742000.0,0.0
2025-10-16,MBR_009,NDX_P16500,604,113271088.06,6040.0,1132710.88
2025-10-16,MBR_009,VX1,725,5430830.0,725000.0,0.0
2025-10-17,MBR_009,RTY1,913,52129579.26,45650.0,0.0
2025-10-17,MBR_009,US1,706,78778939.4,706000.0,0.0
2025-10-17,MBR_009,NDX_P16500,626,114792285.51,6260.0,1147922.86
2025-10-17,MBR_009,VX1,788,5233659.6,788000.0,0.0
2025-10-20,MBR_009,RTY1,905,50974414.6,45250.0,0.0
2025-10-20,MBR_009,US1,710,79227622.0,710000.0,0.0
2025-10-20,MBR_009,NDX_P16500,586,108437476.37,5860.0,1084374.76
2025-10-20,MBR_009,VX1,755,4758840.5,755000.0,0.0
2025-10-21,MBR_009,RTY1,906,51310381.35,45300.0,0.0
2025-10-21,MBR_009,US1,680,75449944.0,680000.0,0.0
2025-10-21,MBR_009,NDX_P16500,586,107638325.9,5860.0,1076383.26
2025-10-21,MBR_009,VX1,776,5260736.8,776000.0,0.0
2025-10-22,MBR_009,RTY1,917,51360486.83,45850.0,0.0
2025-10-22,MBR_009,US1,695,77181140.0,695000.0,0.0
2025-10-22,MBR_009,NDX_P16500,620,113094325.24,6200.0,1130943.25
2025-10-22,MBR_009,VX1,757,5249113.7,757000.0,0.0
2025-10-23,MBR_009,RTY1,974,54719212.86,48700.0,0.0
2025-10-23,MBR_009,US1,685,75741135.0,685000.0,0.0
2025-10-23,MBR_009,NDX_P16500,632,115329772.98,6320.0,1153297.73
2025-10-23,MBR_009,VX1,751,4783569.6,751000.0,0.0
2025-10-24,MBR_009,RTY1,928,53300464.16,46400.0,0.0
2025-10-24,MBR_009,US1,671,74438861.2,671000.0,0.0
2025-10-24,MBR_009,NDX_P16500,602,110089136.64,6020.0,1100891.37
2025-10-24,MBR_009,VX1,760,5238376.0,760000.0,0.0
2025-10-27,MBR_009,RTY1,941,54523807.81,47050.0,0.0
2025-10-27,MBR_009,US1,664,73236344.8,664000.0,0.0
2025-10-27,MBR_009,NDX_P16500,624,114982704.1,6240.0,1149827.04
2025-10-27,MBR_009,VX1,741,4513356.9,741000.0,0.0
2025-10-28,MBR_009,RTY1,884,54039499.02,44200.0,0.0
2025-10-28,MBR_009,US1,702,77301361.8,702000.0,0.0
2025-10-28,MBR_009,NDX_P16500,576,107468998.27,5760.0,1074689.98
2025-10-28,MBR_009,VX1,711,4534829.1,711000.0,0.0
2025-10-29,MBR_009,RTY1,985,59774498.45,49250.0,0.0
2025-10-29,MBR_009,US1,738,81164206.8,738000.0,0.0
2025-10-29,MBR_009,NDX_P16500,623,110908077.31,6230.0,1109080.77
2025-10-29,MBR_009,VX1,768,4843852.8,768000.0,0.0
2025-10-30,MBR_009,RTY1,957,57535241.94,47850.0,0.0
2025-10-30,MBR_009,US1,685,75020583.5,685000.0,0.0
2025-10-30,MBR_009,NDX_P16500,629,112154763.34,6290.0,1121547.63
2025-10-30,MBR_009,VX1,765,4947484.5,765000.0,0.0
2025-10-31,MBR_009,RTY1,877,52377969.92,43850.0,0.0
2025-10-31,MBR_009,US1,678,74295240.0,678000.0,0.0
2025-10-31,MBR_009,NDX_P16500,631,110386125.35,6310.0,1103861.25
2025-10-31,MBR_009,VX1,792,5298559.2,792000.0,0.0
2025-11-03,MBR_009,RTY1,942,56460300.75,47100.0,0.0
2025-11-03,MBR_009,US1,728,80531942.4,728000.0,0.0
2025-11-03,MBR_009,NDX_P16500,606,104868016.39,6060.0,1048680.16
2025-11-03,MBR_009,VX1,768,5400729.6,768000.0,0.0
2025-11-04,MBR_009,RTY1,928,55824675.2,46400.0,0.0
2025-11-04,MBR_009,US1,696,76727596.8,696000.0,0.0
2025-11-04,MBR_009,NDX_P16500,615,109337012.4,6150.0,1093370.12
2025-11-04,MBR_009,VX1,757,4752521.7,757000.0,0.0
2025-11-05,MBR_009,RTY1,993,62256159.82,49650.0,0.0
2025-11-05,MBR_009,US1,724,79825561.2,724000.0,0.0
2025-11-05,MBR_009,NDX_P16500,633,112497380.34,6330.0,1124973.8
2025-11-05,MBR_009,VX1,758,4446731.2,758000.0,0.0
2025-11-06,MBR_009,RTY1,939,58685781.63,46950.0,0.0
2025-11-06,MBR_009,US1,741,82110728.7,741000.0,0.0
2025-11-06,MBR_009,NDX_P16500,620,110124638.08,6200.0,1101246.38
2025-11-06,MBR_009,VX1,754,4668617.2,754000.0,0.0
2025-11-07,MBR_009,RTY1,953,58538001.18,47650.0,0.0
2025-11-07,MBR_009,US1,718,79150525.0,718000.0,0.0
2025-11-07,MBR_009,NDX_P16500,630,112613382.0,6300.0,1126133.82
2025-11-07,MBR_009,VX1,739,4899717.8,739000.0,0.0
2025-11-10,MBR_009,RTY1,946,56589265.92,47300.0,0.0
2025-11-10,MBR_009,US1,712,78289028.0,712000.0,0.0
2025-11-10,MBR_009,NDX_P16500,614,109223126.39,6140.0,1092231.26
2025-11-10,MBR_009,VX1,766,4521927.8,766000.0,0.0
2025-11-11,MBR_009,RTY1,956,57455494.84,47800.0,0.0
2025-11-11,MBR_009,US1,707,77157243.1,707000.0,0.0
2025-11-11,MBR_009,NDX_P16500,614,111945698.18,6140.0,1119456.98
2025-11-11,MBR_009,VX1,764,4360071.6,764000.0,0.0
2025-11-12,MBR_009,RTY1,927,57400980.21,46350.0,0.0
2025-11-12,MBR_009,US1,716,78079012.4,716000.0,0.0
2025-11-12,MBR_009,NDX_P16500,614,109390888.38,6140.0,1093908.88
2025-11-12,MBR_009,VX1,776,4271336.8,776000.0,0.0
2025-11-13,MBR_009,RTY1,930,57176065.2,46500.0,0.0
2025-11-13,MBR_009,US1,725,79296657.5,725000.0,0.0
2025-11-13,MBR_009,NDX_P16500,603,109813720.52,6030.0,1098137.21
2025-11-13,MBR_009,VX1,794,4125782.8,794000.0,0.0
2025-11-14,MBR_009,RTY1,962,57786382.81,48100.0,0.0
2025-11-14,MBR_009,US1,684,74623852.8,684000.0,0.0
2025-11-14,MBR_009,NDX_P16500,634,116149139.82,6340.0,1161491.4
2025-11-14,MBR_009,VX1,766,3785572.0,766000.0,0.0
2025-11-17,MBR_009,RTY1,949,56748491.8,47450.0,0.0
2025-11-17,MBR_009,US1,713,78012823.7,713000.0,0.0
2025-11-17,MBR_009,NDX_P16500,589,112575658.35,5890.0,1125756.58
2025-11-17,MBR_009,VX1,781,3470764.0,781000.0,0.0
2025-11-18,MBR_009,RTY1,888,52478358.0,44400.0,0.0
2025-11-18,MBR_009,US1,734,79978108.0,734000.0,0.0
2025-11-18,MBR_009,NDX_P16500,605,114536038.43,6050.0,1145360.38
2025-11-18,MBR_009,VX1,777,3571014.3,777000.0,0.0
2025-11-19,MBR_009,RTY1,929,55669029.04,46450.0,0.0
2025-11-19,MBR_009,US1,718,78493196.0,718000.0,0.0
2025-11-19,MBR_009,NDX_P16500,621,117163326.04,6210.0,1171633.26
2025-11-19,MBR_009,VX1,788,3723536.4,788000.0,0.0
2025-11-20,MBR_009,RTY1,931,53464713.89,46550.0,0.0
2025-11-20,MBR_009,US1,692,76202555.6,692000.0,0.0
2025-11-20,MBR_009,NDX_P16500,602,120110677.6,6020.0,1201106.78
2025-11-20,MBR_009,VX1,785,3951376.0,785000.0,0.0
2025-11-21,MBR_009,RTY1,984,56385108.96,49200.0,0.0
2025-11-21,MBR_009,US1,728,80723115.2,728000.0,0.0
2025-11-21,MBR_009,NDX_P16500,591,115958358.28,5910.0,1159583.58
2025-11-21,MBR_009,VX1,744,3470462.4,744000.0,0.0
2025-11-24,MBR_009,RTY1,924,51849844.2,46200.0,0.0
2025-11-24,MBR_009,US1,723,79192720.5,723000.0,0.0
2025-11-24,MBR_009,NDX_P16500,594,116175680.68,5940.0,1161756.81
2025-11-24,MBR_009,VX1,770,3620463.0,770000.0,0.0
2025-11-25,MBR_009,RTY1,941,52408990.29,47050.0,0.0
2025-11-25,MBR_009,US1,688,75085292.8,688000.0,0.0
2025-11-25,MBR_009,NDX_P16500,606,117800491.5,6060.0,1178004.92
2025-11-25,MBR_009,VX1,784,3934817.6,784000.0,0.0
2025-11-26,MBR_009,RTY1,924,51607774.68,46200.0,0.0
2025-11-26,MBR_009,US1,730,79400859.0,730000.0,0.0
2025-11-26,MBR_009,NDX_P16500,587,116186476.12,5870.0,1161864.76
2025-11-26,MBR_009,VX1,731,3511431.6,731000.0,0.0
2025-11-27,MBR_009,RTY1,916,51155261.18,45800.0,0.0
2025-11-27,MBR_009,US1,705,76345648.5,705000.0,0.0
2025-11-27,MBR_009,NDX_P16500,605,121426733.12,6050.0,1214267.33
2025-11-27,MBR_009,VX1,736,3615084.8,736000.0,0.0
2025-11-28,MBR_009,RTY1,940,52892234.9,47000.0,0.0
2025-11-28,MBR_009,US1,719,78775940.8,719000.0,0.0
2025-11-28,MBR_009,NDX_P16500,617,123205297.01,6170.0,1232052.97
2025-11-28,MBR_009,VX1,740,3409180.0,740000.0,0.0
2025-12-01,MBR_009,RTY1,898,51328746.08,44900.0,0.0
2025-12-01,MBR_009,US1,712,77707537.6,712000.0,0.0
2025-12-01,MBR_009,NDX_P16500,614,121139339.99,6140.0,1211393.4
2025-12-01,MBR_009,VX1,735,3370636.5,735000.0,0.0
2025-12-02,MBR_009,RTY1,943,53199000.8,47150.0,0.0
2025-12-02,MBR_009,US1,699,75248328.6,699000.0,0.0
2025-12-02,MBR_009,NDX_P16500,602,118009928.76,6020.0,1180099.29
2025-12-02,MBR_009,VX1,725,3580775.0,725000.0,0.0
2025-12-03,MBR_009,RTY1,871,47677290.12,43550.0,0.0
2025-12-03,MBR_009,US1,676,73700967.6,676000.0,0.0
2025-12-03,MBR_009,NDX_P16500,622,120543369.86,6220.0,1205433.7
2025-12-03,MBR_009,VX1,761,3638188.8,761000.0,0.0
2025-12-04,MBR_009,RTY1,894,48458702.31,44700.0,0.0
2025-12-04,MBR_009,US1,710,76782027.0,710000.0,0.0
2025-12-04,MBR_009,NDX_P16500,611,120067649.1,6110.0,1200676.49
2025-12-04,MBR_009,VX1,776,3648596.8,776000.0,0.0
2025-12-05,MBR_009,RTY1,954,51199219.53,47700.0,0.0
2025-12-05,MBR_009,US1,690,74435958.0,690000.0,0.0
2025-12-05,MBR_009,NDX_P16500,592,117961202.5,5920.0,1179612.02
2025-12-05,MBR_009,VX1,715,3018229.5,715000.0,0.0
2024-01-02,MBR_010,ES1,311,75055587.74,15550.0,0.0
2024-01-02,MBR_010,TY1,306,33824811.6,306000.0,0.0
2024-01-02,MBR_010,CL1,423,31995762.3,423000.0,0.0
2024-01-03,MBR_010,ES1,298,72711937.42,14900.0,0.0
2024-01-03,MBR_010,TY1,327,36306450.3,327000.0,0.0
2024-01-03,MBR_010,CL1,435,33544285.5,435000.0,0.0
2024-01-04,MBR_010,ES1,299,72935339.1,14950.0,0.0
2024-01-04,MBR_010,TY1,310,34389850.0,310000.0,0.0
2024-01-04,MBR_010,CL1,416,33015340.8,416000.0,0.0
2024-01-05,MBR_010,ES1,318,78292045.2,15900.0,0.0
2024-01-05,MBR_010,TY1,309,34318930.5,309000.0,0.0
2024-01-05,MBR_010,CL1,429,33357109.5,429000.0,0.0
2024-01-08,MBR_010,ES1,308,76429773.42,15400.0,0.0
2024-01-08,MBR_010,TY1,314,34957463.0,314000.0,0.0
2024-01-08,MBR_010,CL1,422,31607124.8,422000.0,0.0
2024-01-09,MBR_010,ES1,310,76244730.95,15500.0,0.0
2024-01-09,MBR_010,TY1,315,35134785.0,315000.0,0.0
2024-01-09,MBR_010,CL1,445,33346920.5,445000.0,0.0
2024-01-10,MBR_010,ES1,306,75043389.51,15300.0,0.0
2024-01-10,MBR_010,TY1,326,36544567.4,326000.0,0.0
2024-01-10,MBR_010,CL1,433,33511169.0,433000.0,0.0
2024-01-11,MBR_010,ES1,304,74389563.04,15200.0,0.0
2024-01-11,MBR_010,TY1,310,34860244.0,310000.0,0.0
2024-01-11,MBR_010,CL1,432,33569121.6,432000.0,0.0
2024-01-12,MBR_010,ES1,309,76049451.57,15450.0,0.0
2024-01-12,MBR_010,TY1,296,32961524.0,296000.0,0.0
2024-01-12,MBR_010,CL1,434,33842886.0,434000.0,0.0
2024-01-15,MBR_010,ES1,307,76035755.29,15350.0,0.0
2024-01-15,MBR_010,TY1,317,35267201.0,317000.0,0.0
2024-01-15,MBR_010,CL1,432,34008336.0,432000.0,0.0
2024-01-16,MBR_010,ES1,292,72707309.42,14600.0,0.0
2024-01-16,MBR_010,TY1,304,33984798.4,304000.0,0.0
2024-01-16,MBR_010,CL1,418,29141246.2,418000.0,0.0
2024-01-17,MBR_010,ES1,316,77593085.84,15800.0,0.0
2024-01-17,MBR_010,TY1,316,35365329.6,316000.0,0.0
2024-01-17,MBR_010,CL1,442,30516210.4,442000.0,0.0
2024-01-18,MBR_010,ES1,321,79422701.14,16050.0,0.0
2024-01-18,MBR_010,TY1,306,34205383.8,306000.0,0.0
2024-01-18,MBR_010,CL1,440,31236832.0,440000.0,0.0
2024-01-19,MBR_010,ES1,317,78646577.82,15850.0,0.0
2024-01-19,MBR_010,TY1,317,35466911.0,317000.0,0.0
2024-01-19,MBR_010,CL1,433,31073032.6,433000.0,0.0
2024-01-22,MBR_010,ES1,293,73412259.01,14650.0,0.0
2024-01-22,MBR_010,TY1,313,35053370.8,313000.0,0.0
2024-01-22,MBR_010,CL1,437,30656511.4,437000.0,0.0
2024-01-23,MBR_010,ES1,311,77980567.62,15550.0,0.0
2024-01-23,MBR_010,TY1,315,35238829.5,315000.0,0.0
2024-01-23,MBR_010,CL1,415,28714804.5,415000.0,0.0
2024-01-24,MBR_010,ES1,304,74726045.44,15200.0,0.0
2024-01-24,MBR_010,TY1,310,34855625.0,310000.0,0.0
2024-01-24,MBR_010,CL1,451,31008324.6,451000.0,0.0
2024-01-25,MBR_010,ES1,321,78231492.61,16050.0,0.0
2024-01-25,MBR_010,TY1,316,35524814.8,316000.0,0.0
2024-01-25,MBR_010,CL1,428,28866631.2,428000.0,0.0
2024-01-26,MBR_010,ES1,302,73026703.05,15100.0,0.0
2024-01-26,MBR_010,TY1,297,33421142.7,297000.0,0.0
2024-01-26,MBR_010,CL1,430,29534765.0,430000.0,0.0
2024-01-29,MBR_010,ES1,316,76117410.08,15800.0,0.0
2024-01-29,MBR_010,TY1,328,36743740.8,328000.0,0.0
2024-01-29,MBR_010,CL1,451,31041382.9,451000.0,0.0
2024-01-30,MBR_010,ES1,307,74451185.54,15350.0,0.0
2024-01-30,MBR_010,TY1,313,35339139.8,313000.0,0.0
2024-01-30,MBR_010,CL1,445,30567717.5,445000.0,0.0
2024-01-31,MBR_010,ES1,304,73406238.56,15200.0,0.0
2024-01-31,MBR_010,TY1,307,34621710.1,307000.0,0.0
2024-01-31,MBR_010,CL1,432,29521886.4,432000.0,0.0
2024-02-01,MBR_010,ES1,307,72355086.24,15350.0,0.0
2024-02-01,MBR_010,TY1,297,33438814.2,297000.0,0.0
2024-02-01,MBR_010,CL1,437,30488790.8,437000.0,0.0
2024-02-02,MBR_010,ES1,295,69929471.22,14750.0,0.0
2024-02-02,MBR_010,TY1,326,36564844.6,326000.0,0.0
2024-02-02,MBR_010,CL1,415,27799397.5,415000.0,0.0
2024-02-05,MBR_010,ES1,298,70292813.65,14900.0,0.0
2024-02-05,MBR_010,TY1,302,33930515.4,302000.0,0.0
2024-02-05,MBR_010,CL1,429,28455312.6,429000.0,0.0
2024-02-06,MBR_010,ES1,299,70299803.6,14950.0,0.0
2024-02-06,MBR_010,TY1,309,34667451.6,309000.0,0.0
2024-02-06,MBR_010,CL1,443,29706649.7,443000.0,0.0
2024-02-07,MBR_010,ES1,308,72050045.76,15400.0,0.0
2024-02-07,MBR_010,TY1,294,32738252.4,294000.0,0.0
2024-02-07,MBR_010,CL1,426,29139337.2,426000.0,0.0
2024-02-08,MBR_010,ES1,300,70673031.0,15000.0,0.0
2024-02-08,MBR_010,TY1,310,34353580.0,310000.0,0.0
2024-02-08,MBR_010,CL1,441,30484962.9,441000.0,0.0
2024-02-09,MBR_010,ES1,313,74110147.76,15650.0,0.0
2024-02-09,MBR_010,TY1,320,35291712.0,320000.0,0.0
2024-02-09,MBR_010,CL1,434,29008212.8,434000.0,0.0
2024-02-12,MBR_010,ES1,317,74952587.91,15850.0,0.0
2024-02-12,MBR_010,TY1,320,35519520.0,320000.0,0.0
2024-02-12,MBR_010,CL1,441,30449462.4,441000.0,0.0
2024-02-13,MBR_010,ES1,303,69020527.56,15150.0,0.0
2024-02-13,MBR_010,TY1,307,34074298.4,307000.0,0.0
2024-02-13,MBR_010,CL1,427,29090143.6,427000.0,0.0
2024-02-14,MBR_010,ES1,318,71668890.66,15900.0,0.0
2024-02-14,MBR_010,TY1,290,32178951.0,290000.0,0.0
2024-02-14,MBR_010,CL1,460,31500478.0,460000.0,0.0
2024-02-15,MBR_010,ES1,300,67400977.5,15000.0,0.0
2024-02-15,MBR_010,TY1,321,35577938.7,321000.0,0.0
2024-02-15,MBR_010,CL1,440,30334700.0,440000.0,0.0
2024-02-16,MBR_010,ES1,313,71229568.06,15650.0,0.0
2024-02-16,MBR_010,TY1,302,33528885.6,302000.0,0.0
2024-02-16,MBR_010,CL1,429,29894736.3,429000.0,0.0
2024-02-19,MBR_010,ES1,314,70531086.63,15700.0,0.0
2024-02-19,MBR_010,TY1,318,35291353.8,318000.0,0.0
2024-02-19,MBR_010,CL1,425,29821017.5,425000.0,0.0
2024-02-20,MBR_010,ES1,290,63960458.45,14500.0,0.0
2024-02-20,MBR_010,TY1,304,33636080.0,304000.0,0.0
2024-02-20,MBR_010,CL1,428,30463071.2,428000.0,0.0
2024-02-21,MBR_010,ES1,312,67915626.48,15600.0,0.0
2024-02-21,MBR_010,TY1,319,35260027.0,319000.0,0.0
2024-02-21,MBR_010,CL1,458,32284420.0,458000.0,0.0
2024-02-22,MBR_010,ES1,309,66862155.42,15450.0,0.0
2024-02-22,MBR_010,TY1,322,35823144.0,322000.0,0.0
2024-02-22,MBR_010,CL1,413,27930116.2,413000.0,0.0
2024-02-23,MBR_010,ES1,318,70284676.41,15900.0,0.0
2024-02-23,MBR_010,TY1,307,34208733.7,307000.0,0.0
2024-02-23,MBR_010,CL1,433,27104024.7,433000.0,0.0
2024-02-26,MBR_010,ES1,311,68877207.32,15550.0,0.0
2024-02-26,MBR_010,TY1,300,33090660.0,300000.0,0.0
2024-02-26,MBR_010,CL1,422,28103765.2,422000.0,0.0
2024-02-27,MBR_010,ES1,299,66821732.44,14950.0,0.0
2024-02-27,MBR_010,TY1,300,33106140.0,300000.0,0.0
2024-02-27,MBR_010,CL1,430,26999528.0,430000.0,0.0
2024-02-28,MBR_010,ES1,309,67803627.44,15450.0,0.0
2024-02-28,MBR_010,TY1,296,32697640.0,296000.0,0.0
2024-02-28,MBR_010,CL1,447,27907729.8,447000.0,0.0
2024-02-29,MBR_010,ES1,304,66154084.48,15200.0,0.0
2024-02-29,MBR_010,TY1,309,34054519.2,309000.0,0.0
2024-02-29,MBR_010,CL1,429,27262006.2,429000.0,0.0
2024-03-01,MBR_010,ES1,310,67125346.25,15500.0,0.0
2024-03-01,MBR_010,TY1,308,33854559.2,308000.0,0.0
2024-03-01,MBR_010,CL1,451,27408307.3,451000.0,0.0
2024-03-04,MBR_010,ES1,295,64065570.38,14750.0,0.0
2024-03-04,MBR_010,TY1,311,34047378.1,311000.0,0.0
2024-03-04,MBR_010,CL1,437,27021632.8,437000.0,0.0
2024-03-05,MBR_010,ES1,309,69220415.61,15450.0,0.0
2024-03-05,MBR_010,TY1,310,33910094.0,310000.0,0.0
2024-03-05,MBR_010,CL1,459,28312267.5,459000.0,0.0
2024-03-06,MBR_010,ES1,302,66062925.82,15100.0,0.0
2024-03-06,MBR_010,TY1,321,35145262.8,321000.0,0.0
2024-03-06,MBR_010,CL1,426,25987917.0,426000.0,0.0
2024-03-07,MBR_010,ES1,307,66733053.57,15350.0,0.0
2024-03-07,MBR_010,TY1,313,34256911.0,313000.0,0.0
2024-03-07,MBR_010,CL1,440,26256736.0,440000.0,0.0
2024-03-08,MBR_010,ES1,302,66459995.42,15100.0,0.0
2024-03-08,MBR_010,TY1,319,34905618.0,319000.0,0.0
2024-03-08,MBR_010,CL1,418,25004634.6,418000.0,0.0
2024-03-11,MBR_010,ES1,302,64767809.39,15100.0,0.0
2024-03-11,MBR_010,TY1,299,32822037.3,299000.0,0.0
2024-03-11,MBR_010,CL1,431,26188465.1,431000.0,0.0
2024-03-12,MBR_010,ES1,316,67743506.46,15800.0,0.0
2024-03-12,MBR_010,TY1,304,33395008.0,304000.0,0.0
2024-03-12,MBR_010,CL1,444,27458292.0,444000.0,0.0
2024-03-13,MBR_010,ES1,311,67633903.96,15550.0,0.0
2024-03-13,MBR_010,TY1,319,35099474.3,319000.0,0.0
2024-03-13,MBR_010,CL1,426,26669517.0,426000.0,0.0
2024-03-14,MBR_010,ES1,303,64888104.48,15150.0,0.0
2024-03-14,MBR_010,TY1,314,34605531.8,314000.0,0.0
2024-03-14,MBR_010,CL1,451,28213071.7,451000.0,0.0
2024-03-15,MBR_010,ES1,299,63539841.17,14950.0,0.0
2024-03-15,MBR_010,TY1,321,35563044.3,321000.0,0.0
2024-03-15,MBR_010,CL1,433,26552512.6,433000.0,0.0
2024-03-18,MBR_010,ES1,317,68042661.54,15850.0,0.0
2024-03-18,MBR_010,TY1,313,34823691.4,313000.0,0.0
2024-03-18,MBR_010,CL1,410,24944769.0,410000.0,0.0
2024-03-19,MBR_010,ES1,315,67570676.77,15750.0,0.0
2024-03-19,MBR_010,TY1,308,34299064.8,308000.0,0.0
2024-03-19,MBR_010,CL1,435,28317630.0,435000.0,0.0
2024-03-20,MBR_010,ES1,307,65510946.43,15350.0,0.0
2024-03-20,MBR_010,TY1,322,35746379.2,322000.0,0.0
2024-03-20,MBR_010,CL1,433,26300420.0,433000.0,0.0
2024-03-21,MBR_010,ES1,320,68423780.8,16000.0,0.0
2024-03-21,MBR_010,TY1,309,34323596.4,309000.0,0.0
2024-03-21,MBR_010,CL1,441,26585023.5,441000.0,0.0
2024-03-22,MBR_010,ES1,297,64452131.86,14850.0,0.0
2024-03-22,MBR_010,TY1,308,34102622.4,308000.0,0.0
2024-03-22,MBR_010,CL1,426,24681801.0,426000.0,0.0
2024-03-25,MBR_010,ES1,314,68945038.09,15700.0,0.0
2024-03-25,MBR_010,TY1,311,34414669.1,311000.0,0.0
2024-03-25,MBR_010,CL1,433,26964858.5,433000.0,0.0
2024-03-26,MBR_010,ES1,306,67432981.32,15300.0,0.0
2024-03-26,MBR_010,TY1,323,35432809.3,323000.0,0.0
2024-03-26,MBR_010,CL1,419,25250741.7,419000.0,0.0
2024-03-27,MBR_010,ES1,317,70719171.79,15850.0,0.0
2024-03-27,MBR_010,TY1,309,33829258.2,309000.0,0.0
2024-03-27,MBR_010,CL1,433,26114619.7,433000.0,0.0
2024-03-28,MBR_010,ES1,317,70504542.18,15850.0,0.0
2024-03-28,MBR_010,TY1,319,34917867.6,319000.0,0.0
2024-03-28,MBR_010,CL1,428,25408048.8,428000.0,0.0
2024-03-29,MBR_010,ES1,313,71308732.03,15650.0,0.0
2024-03-29,MBR_010,TY1,299,32716729.5,299000.0,0.0
2024-03-29,MBR_010,CL1,430,25349747.0,430000.0,0.0
2024-04-01,MBR_010,ES1,302,68472210.85,15100.0,0.0
2024-04-01,MBR_010,TY1,302,33067278.6,302000.0,0.0
2024-04-01,MBR_010,CL1,417,24666884.4,417000.0,0.0
2024-04-02,MBR_010,ES1,306,69567752.07,15300.0,0.0
2024-04-02,MBR_010,TY1,309,33578535.6,309000.0,0.0
2024-04-02,MBR_010,CL1,424,25033850.4,424000.0,0.0
2024-04-03,MBR_010,ES1,291,67494179.16,14550.0,0.0
2024-04-03,MBR_010,TY1,311,33820192.6,311000.0,0.0
2024-04-03,MBR_010,CL1,448,25532012.8,448000.0,0.0
2024-04-04,MBR_010,ES1,310,70712212.1,15500.0,0.0
2024-04-04,MBR_010,TY1,323,35391174.6,323000.0,0.0
2024-04-04,MBR_010,CL1,427,25047478.4,427000.0,0.0
2024-04-05,MBR_010,ES1,315,71632667.92,15750.0,0.0
2024-04-05,MBR_010,TY1,312,34330608.0,312000.0,0.0
2024-04-05,MBR_010,CL1,441,27126130.5,441000.0,0.0
2024-04-08,MBR_010,ES1,318,72347004.99,15900.0,0.0
2024-04-08,MBR_010,TY1,323,35551188.8,323000.0,0.0
2024-04-08,MBR_010,CL1,434,27106424.8,434000.0,0.0
2024-04-09,MBR_010,ES1,309,71025755.84,15450.0,0.0
2024-04-09,MBR_010,TY1,307,33918219.6,307000.0,0.0
2024-04-09,MBR_010,CL1,418,25756407.6,418000.0,0.0
2024-04-10,MBR_010,ES1,293,67184324.26,14650.0,0.0
2024-04-10,MBR_010,TY1,319,35158712.6,319000.0,0.0
2024-04-10,MBR_010,CL1,419,25375059.0,419000.0,0.0
2024-04-11,MBR_010,ES1,279,64152561.1,13950.0,0.0
2024-04-11,MBR_010,TY1,311,34451149.4,311000.0,0.0
2024-04-11,MBR_010,CL1,434,25416342.0,434000.0,0.0
2024-04-12,MBR_010,ES1,301,69281951.1,15050.0,0.0
2024-04-12,MBR_010,TY1,301,33578145.3,301000.0,0.0
2024-04-12,MBR_010,CL1,444,25758748.8,444000.0,0.0
2024-04-15,MBR_010,ES1,295,70077055.3,14750.0,0.0
2024-04-15,MBR_010,TY1,311,34671492.9,311000.0,0.0
2024-04-15,MBR_010,CL1,450,25596135.0,450000.0,0.0
2024-04-16,MBR_010,ES1,305,70868267.38,15250.0,0.0
2024-04-16,MBR_010,TY1,317,35180755.1,317000.0,0.0
2024-04-16,MBR_010,CL1,433,25838625.5,433000.0,0.0
2024-04-17,MBR_010,ES1,290,68692819.1,14500.0,0.0
2024-04-17,MBR_010,TY1,330,36593634.0,330000.0,0.0
