date,member_id,cash_collateral,gov_bond_collateral,haircut_pct,collateral_value_post_haircut
2024-07-05,MBR_009,6735077.74,3721413.14,0.0395,10309495.06
2024-07-08,MBR_009,6636493.13,3068273.35,0.0418,9576512.66
2024-07-09,MBR_009,7362567.47,4568933.7,0.0421,11739149.06
2024-07-10,MBR_009,6466794.34,3932426.11,0.0126,10349671.88
2024-07-11,MBR_009,6953517.32,4716868.85,0.0393,11485013.23
2024-07-12,MBR_009,6620848.36,3235574.49,0.0118,9818243.07
2024-07-15,MBR_009,5899932.12,3011372.89,0.0261,8832708.18
2024-07-16,MBR_009,6180434.35,4882999.16,0.0438,10849558.14
2024-07-17,MBR_009,7876795.62,4089388.5,0.0344,11825509.16
2024-07-18,MBR_009,7675982.55,4566933.93,0.0102,12196333.76
2024-07-19,MBR_009,5989975.43,4578672.86,0.0458,10358945.07
2024-07-22,MBR_009,6727056.94,4831752.26,0.0297,11415306.16
2024-07-23,MBR_009,7326941.6,4115326.77,0.0457,11254197.93
2024-07-24,MBR_009,7468709.3,4603665.77,0.0302,11933344.36
2024-07-25,MBR_009,6903367.89,4590464.9,0.0246,11380907.35
2024-07-26,MBR_009,7506165.89,4497542.79,0.0226,11902064.21
2024-07-29,MBR_009,6907659.15,4142915.38,0.0453,10862900.47
2024-07-30,MBR_009,7258524.99,4192139.12,0.0402,11282140.12
2024-07-31,MBR_009,6085350.2,4006839.41,0.0221,10003638.47
2024-08-01,MBR_009,7004446.09,4699449.8,0.0308,11559152.84
2024-08-02,MBR_009,6957618.84,3735090.98,0.0208,10615019.93
2024-08-05,MBR_009,7721672.62,4961294.94,0.0453,12458220.9
2024-08-06,MBR_009,6721791.89,2928554.57,0.0496,9505090.16
2024-08-07,MBR_009,6042981.27,3992445.79,0.0496,9837401.75
2024-08-08,MBR_009,6768987.97,4003993.61,0.0364,10627236.22
2024-08-09,MBR_009,6473910.88,3581034.66,0.0474,9885204.5
2024-08-12,MBR_009,5924527.08,3126038.24,0.0227,8979604.25
2024-08-13,MBR_009,7026869.79,4906232.14,0.0488,11693677.8
2024-08-14,MBR_009,6071491.32,4129708.28,0.0115,10153707.95
2024-08-15,MBR_009,7016577.08,5039142.72,0.0453,11827446.64
2024-08-16,MBR_009,7019771.26,2924071.89,0.0225,9878051.53
2024-08-19,MBR_009,6591976.73,3876676.0,0.0103,10428722.98
2024-08-20,MBR_009,6547135.32,4487935.61,0.0199,10945761.01
2024-08-21,MBR_009,7775077.6,3159804.04,0.0284,10845143.21
2024-08-22,MBR_009,7730902.96,3038352.25,0.0474,10625237.32
2024-08-23,MBR_009,7270067.71,3210902.13,0.0314,10380147.52
2024-08-26,MBR_009,6030395.31,4576145.28,0.0493,10380936.63
2024-08-27,MBR_009,6886285.71,5031280.94,0.0177,11828512.99
2024-08-28,MBR_009,6140586.97,4848324.98,0.0337,10825523.4
2024-08-29,MBR_009,7439480.71,3627351.34,0.0382,10928267.23
2024-08-30,MBR_009,7919298.43,3337291.23,0.0186,11194516.04
2024-09-02,MBR_009,7283370.58,3566507.94,0.047,10682252.65
2024-09-03,MBR_009,7091381.4,3079959.23,0.0281,10084793.77
2024-09-04,MBR_009,6887515.94,3977558.59,0.0258,10762453.52
2024-09-05,MBR_009,6955011.99,3349864.7,0.0125,10263003.38
2024-09-06,MBR_009,6686283.19,4353706.43,0.0449,10844508.2
2024-09-09,MBR_009,7076032.48,3076837.22,0.0443,10016565.81
2024-09-10,MBR_009,6231790.51,2996755.81,0.0487,9082604.31
2024-09-11,MBR_009,6824898.69,4086802.06,0.0409,10744550.54
2024-09-12,MBR_009,5814250.19,3523703.03,0.0141,9288269.0
2024-09-13,MBR_009,6375945.47,3538203.48,0.0203,9842323.43
2024-09-16,MBR_009,6077826.76,4157904.29,0.0265,10125546.59
2024-09-17,MBR_009,6480631.8,2957023.3,0.0392,9321739.78
2024-09-18,MBR_009,7513119.56,3998048.17,0.0404,11349646.59
2024-09-19,MBR_009,5899688.25,3021410.24,0.0302,8829851.91
2024-09-20,MBR_009,7895990.38,4083990.44,0.0465,11790075.26
2024-09-23,MBR_009,6007557.22,3735560.9,0.0277,9639643.08
2024-09-24,MBR_009,6699047.98,3121185.56,0.0126,9780906.6
2024-09-25,MBR_009,7892238.71,4487595.98,0.0316,12238026.65
2024-09-26,MBR_009,6399911.51,3055978.93,0.0412,9329984.11
2024-09-27,MBR_009,7482954.26,4004518.57,0.0271,11378950.38
2024-09-30,MBR_009,6645130.82,4185992.41,0.0299,10705962.06
2024-10-01,MBR_009,7298148.69,4486960.77,0.0498,11561658.82
2024-10-02,MBR_009,6459827.18,4135373.74,0.0435,10415312.16
2024-10-03,MBR_009,6596402.27,4343423.56,0.0189,10857735.12
2024-10-04,MBR_009,7846006.82,4613306.59,0.038,12284007.76
2024-10-07,MBR_009,6404487.78,4709658.21,0.0219,11011004.48
2024-10-08,MBR_009,7838228.94,4613661.3,0.0344,12293180.29
2024-10-09,MBR_009,6268675.66,3029147.24,0.0254,9220882.57
2024-10-10,MBR_009,5727100.65,3108212.62,0.0254,8756364.67
2024-10-11,MBR_009,6283224.58,3739854.13,0.0195,9950151.56
2024-10-14,MBR_009,6899680.56,4450668.77,0.0164,11277358.36
2024-10-15,MBR_009,6754829.47,3452338.0,0.047,10044907.58
2024-10-16,MBR_009,7382417.21,3211597.75,0.0211,10526250.25
2024-10-17,MBR_009,6612965.54,3284234.28,0.0249,9815422.38
2024-10-18,MBR_009,6778406.93,3989898.18,0.0486,10574396.06
2024-10-21,MBR_009,5697011.57,2988996.93,0.0223,8619353.86
2024-10-22,MBR_009,7635263.02,3616622.17,0.0412,11102880.35
2024-10-23,MBR_009,6793213.51,4070581.13,0.0469,10672884.39
2024-10-24,MBR_009,7519469.97,3180049.94,0.0422,10565321.8
2024-10-25,MBR_009,5798269.39,4480153.01,0.0412,10093840.09
2024-10-28,MBR_009,7674267.51,3586478.82,0.0231,11177898.66
2024-10-29,MBR_009,5769529.33,3191460.5,0.0487,8805565.7
2024-10-30,MBR_009,6880640.95,3978298.98,0.0195,10781363.1
2024-10-31,MBR_009,6655158.22,4378489.57,0.0418,10850626.92
2024-11-01,MBR_009,7781820.61,3520912.64,0.044,11147813.1
2024-11-04,MBR_009,7655847.7,3622893.37,0.0448,11116435.44
2024-11-05,MBR_009,7928826.04,4991524.89,0.0354,12743650.95
2024-11-06,MBR_009,7058432.9,5081837.54,0.0339,11967996.15
2024-11-07,MBR_009,6948388.22,3315463.77,0.0494,10100068.07
2024-11-08,MBR_009,7262839.67,4520328.85,0.0348,11625861.07
2024-11-11,MBR_009,5948837.96,3141487.76,0.022,9021212.99
2024-11-12,MBR_009,6645735.74,3816121.03,0.0181,10392784.97
2024-11-13,MBR_009,6628850.99,5022386.04,0.0412,11444314.73
2024-11-14,MBR_009,5873755.48,4479481.83,0.015,10286045.09
2024-11-15,MBR_009,6787012.98,4842080.88,0.0334,11467368.36
2024-11-18,MBR_009,6448154.35,3444478.16,0.0281,9795842.67
2024-11-19,MBR_009,7768760.97,4691730.65,0.0174,12378855.5
2024-11-20,MBR_009,7359827.23,4267139.45,0.031,11494685.35
2024-11-21,MBR_009,7737035.06,3739773.63,0.0485,11295429.67
2024-11-22,MBR_009,6540166.24,3650222.6,0.0324,10072121.63
2024-11-25,MBR_009,7741900.62,4254105.32,0.0424,11815631.87
2024-11-26,MBR_009,6626814.99,3005655.56,0.0487,9486095.13
2024-11-27,MBR_009,6604005.87,3547421.4,0.0287,10049616.28
2024-11-28,MBR_009,6893580.1,4589638.39,0.0394,11302386.74
2024-11-29,MBR_009,6592604.28,3414556.1,0.0369,9881163.26
2024-12-02,MBR_009,7050322.94,4855427.42,0.0434,11695024.81
2024-12-03,MBR_009,7191821.29,2882487.77,0.0487,9933931.91
2024-12-04,MBR_009,7541776.73,5062173.3,0.0115,12545735.04
2024-12-05,MBR_009,6926252.6,3527954.75,0.0233,10372006.0
2024-12-06,MBR_009,6717880.68,3224735.67,0.0103,9909401.57
2024-12-09,MBR_009,6326456.27,2892297.94,0.044,9091493.09
2024-12-10,MBR_009,6024641.99,4379202.28,0.0365,10244003.39
2024-12-11,MBR_009,7128627.12,3317567.36,0.0334,10335387.73
2024-12-12,MBR_009,7924669.31,3742717.07,0.0304,11553607.79
2024-12-13,MBR_009,7749757.36,3333026.64,0.0249,10999791.64
2024-12-16,MBR_009,6506844.87,3143738.21,0.0317,9550926.58
2024-12-17,MBR_009,6630862.22,3899319.95,0.0253,10431529.38
2024-12-18,MBR_009,6578279.09,4268591.41,0.0416,10669297.09
2024-12-19,MBR_009,7062376.81,4133061.66,0.0272,11083019.2
2024-12-20,MBR_009,7209318.17,5058939.8,0.0385,12073488.79
2024-12-23,MBR_009,7901519.21,5098431.99,0.0264,12865352.59
2024-12-24,MBR_009,6163563.43,2963140.78,0.0466,8988621.84
2024-12-25,MBR_009,6068945.21,3905623.2,0.0342,9840996.1
2024-12-26,MBR_009,6916941.15,4237692.74,0.0136,11097001.27
2024-12-27,MBR_009,6488614.93,2835512.92,0.0193,9269402.45
2024-12-30,MBR_009,7112784.36,3195406.15,0.0371,10189640.94
2024-12-31,MBR_009,7037834.54,4955751.68,0.0493,11749267.66
2025-01-01,MBR_009,6065558.24,4446775.24,0.0216,10416283.14
2025-01-02,MBR_009,7582078.94,3009521.48,0.0124,10554282.36
2025-01-03,MBR_009,5860306.91,4969104.76,0.0294,10683319.99
2025-01-06,MBR_009,7428198.32,3433739.22,0.0176,10801503.73
2025-01-07,MBR_009,6576719.57,5082490.16,0.0214,11550444.44
2025-01-08,MBR_009,7534228.84,4112722.18,0.0271,11535496.24
2025-01-09,MBR_009,7853475.48,3820917.48,0.0335,11546392.22
2025-01-10,MBR_009,6563939.75,3491354.88,0.0426,9906562.91
2025-01-13,MBR_009,6901489.74,3163824.22,0.02,10002037.48
2025-01-14,MBR_009,6111464.16,3979171.9,0.0454,9909981.66
2025-01-15,MBR_009,6570295.72,2981154.98,0.0301,9461717.94
2025-01-16,MBR_009,7575220.75,4179991.98,0.0336,11614765.0
2025-01-17,MBR_009,6908090.57,4944183.12,0.0266,11720758.42
2025-01-20,MBR_009,5784849.14,4444578.89,0.0105,10182759.95
2025-01-21,MBR_009,6022513.72,3705526.59,0.0437,9566108.8
2025-01-22,MBR_009,5956933.99,3652941.96,0.0149,9555447.11
2025-01-23,MBR_009,6749514.01,3646172.34,0.0496,10214836.2
2025-01-24,MBR_009,6980141.25,3364430.59,0.0498,10177023.19
2025-01-27,MBR_009,6800789.23,4601313.28,0.0377,11228633.0
2025-01-28,MBR_009,6461909.54,3018007.33,0.0167,9429516.15
2025-01-29,MBR_009,5986192.88,4347690.54,0.0192,10250407.76
2025-01-30,MBR_009,7689044.6,3974906.86,0.0403,11503762.71
2025-01-31,MBR_009,7098720.83,3003946.48,0.0304,10011347.34
2025-02-03,MBR_009,7062595.2,4116000.37,0.0186,11102037.96
2025-02-04,MBR_009,5767627.63,4516773.51,0.0195,10196324.06
2025-02-05,MBR_009,6698481.55,4595166.77,0.0146,11226558.88
2025-02-06,MBR_009,6716342.13,3300899.42,0.0303,9917224.3
2025-02-07,MBR_009,7908964.79,3102634.61,0.0174,10957613.56
2025-02-10,MBR_009,7449613.21,2875730.4,0.0481,10187020.98
2025-02-11,MBR_009,7312658.62,4389719.07,0.0137,11642238.54
2025-02-12,MBR_009,7581086.06,3064617.07,0.0232,10574604.01
2025-02-13,MBR_009,6051867.37,4040953.14,0.0255,9989776.21
2025-02-14,MBR_009,5935999.61,2849073.27,0.0132,8747465.11
2025-02-17,MBR_009,6119538.18,3412172.8,0.0302,9428663.36
2025-02-18,MBR_009,5907370.99,5023218.73,0.0485,10686963.61
2025-02-19,MBR_009,6922423.87,5054278.3,0.0484,11732075.1
2025-02-20,MBR_009,5846302.55,3252698.13,0.0217,9028417.13
2025-02-21,MBR_009,5833584.55,4074562.75,0.0207,9823803.85
2025-02-24,MBR_009,7620152.58,2914891.67,0.0231,10467710.25
2025-02-25,MBR_009,6343213.74,2860738.2,0.0462,9071785.83
2025-02-26,MBR_009,7878476.01,3634643.8,0.038,11375003.35
2025-02-27,MBR_009,6966080.54,4547129.16,0.0185,11429087.81
2025-02-28,MBR_009,7223846.13,3013867.08,0.0406,10115350.21
2025-03-03,MBR_009,7300526.34,4245266.8,0.0227,11449425.58
2025-03-04,MBR_009,6534436.36,3585865.9,0.0389,9980812.07
2025-03-05,MBR_009,5893407.03,5015541.11,0.0335,10740927.51
2025-03-06,MBR_009,7591781.52,3124070.64,0.0357,10604322.84
2025-03-07,MBR_009,6957967.57,3008555.44,0.0318,9870850.95
2025-03-10,MBR_009,6176519.22,3584300.16,0.0492,9584471.82
2025-03-11,MBR_009,6997346.49,3991283.88,0.0359,10845343.28
2025-03-12,MBR_009,7512833.28,3042196.45,0.0369,10442772.68
2025-03-13,MBR_009,6257606.53,4740679.26,0.0415,10801547.6
2025-03-14,MBR_009,6624396.85,3149842.94,0.0124,9735181.74
2025-03-17,MBR_009,7604945.93,3742010.28,0.0325,11225340.87
2025-03-18,MBR_009,6452416.04,4621787.93,0.0264,10952188.77
2025-03-19,MBR_009,7888704.08,4593565.55,0.0312,12338950.39
2025-03-20,MBR_009,5957865.42,3221469.89,0.032,9076248.27
2025-03-21,MBR_009,7446293.59,3857225.86,0.0261,11202845.86
2025-03-24,MBR_009,7737891.48,3322926.27,0.0206,10992365.48
2025-03-25,MBR_009,6525560.92,3996088.71,0.0127,10470899.31
2025-03-26,MBR_009,6623942.44,3641895.8,0.0297,10157673.93
2025-03-27,MBR_009,6688351.8,4333865.89,0.0126,10967610.98
2025-03-28,MBR_009,6621732.39,2906888.7,0.0493,9385311.48
2025-03-31,MBR_009,6379074.49,3076162.65,0.0376,9339573.42
2025-04-01,MBR_009,6473414.85,4256043.09,0.0462,10532828.75
2025-04-02,MBR_009,7647151.66,3861242.13,0.0181,11438505.31
2025-04-03,MBR_009,5861271.76,3236759.18,0.0355,8983125.98
2025-04-04,MBR_009,6629753.43,3483579.88,0.0223,10035649.47
2025-04-07,MBR_009,6911988.31,4865327.36,0.0134,11712120.28
2025-04-08,MBR_009,5668726.97,3478476.32,0.0334,9031022.18
2025-04-09,MBR_009,6688525.95,4573701.44,0.0109,11212374.05
2025-04-10,MBR_009,6159838.01,3410878.98,0.0364,9446561.0
2025-04-11,MBR_009,7420308.33,3894893.61,0.0239,11222113.98
2025-04-14,MBR_009,7360972.88,3469599.4,0.02,10761180.28
2025-04-15,MBR_009,6143230.23,4847870.31,0.0356,10818516.36
2025-04-16,MBR_009,6635879.34,2970891.96,0.0133,9567258.43
2025-04-17,MBR_009,6166380.06,3150888.58,0.0131,9275992.01
2025-04-18,MBR_009,7783669.98,3291297.47,0.0207,11006837.59
2025-04-21,MBR_009,7345916.93,3299752.92,0.0342,10532818.3
2025-04-22,MBR_009,5872068.29,4556168.87,0.039,10250546.57
2025-04-23,MBR_009,6454830.34,3505573.56,0.023,9879775.71
2025-04-24,MBR_009,5840497.52,4095964.19,0.0322,9804571.66
2025-04-25,MBR_009,7656158.34,4940663.82,0.0347,12425381.13
2025-04-28,MBR_009,7890004.14,3843907.38,0.045,11560935.69
2025-04-29,MBR_009,5849484.81,5066555.68,0.0212,10808629.51
2025-04-30,MBR_009,6248167.88,3692920.89,0.0303,9829193.27
2025-05-01,MBR_009,6556331.81,3958188.65,0.0437,10341547.61
2025-05-02,MBR_009,6249400.81,2846869.76,0.0393,8984388.59
2025-05-05,MBR_009,6938073.27,3804735.46,0.0326,10618774.36
2025-05-06,MBR_009,6555247.77,5013769.73,0.0117,11510356.39
2025-05-07,MBR_009,5722981.09,3133211.93,0.0406,8728984.62
2025-05-08,MBR_009,7243970.72,3746570.13,0.0168,10927598.47
2025-05-09,MBR_009,7622819.45,5065188.27,0.0303,12534532.52
2025-05-12,MBR_009,6637639.12,3165855.15,0.0492,9647734.2
2025-05-13,MBR_009,6733839.04,4705212.87,0.021,11340242.44
2025-05-14,MBR_009,7653132.02,4884564.57,0.0464,12311052.79
2025-05-15,MBR_009,7275036.59,4871430.93,0.016,12068524.62
2025-05-16,MBR_009,6113560.04,4312440.46,0.049,10214690.92
2025-05-19,MBR_009,6164038.72,4981116.01,0.0167,11061970.09
2025-05-20,MBR_009,6835216.6,4501820.72,0.0156,11266808.92
2025-05-21,MBR_009,5987810.28,3705886.76,0.0358,9561026.29
2025-05-22,MBR_009,5736718.73,3110228.84,0.0295,8755195.81
2025-05-23,MBR_009,6284852.41,4829193.27,0.0428,10907356.2
2025-05-26,MBR_009,7708998.51,3559649.3,0.0165,11209913.59
2025-05-27,MBR_009,6024138.46,3583566.67,0.0342,9485147.14
2025-05-28,MBR_009,5696862.71,5000675.34,0.0199,10598024.61
2025-05-29,MBR_009,7358771.93,3503076.58,0.0144,10811404.21
2025-05-30,MBR_009,5836335.29,5050769.8,0.026,10755785.07
2025-06-02,MBR_009,6023043.19,5086499.7,0.0248,10983397.7
2025-06-03,MBR_009,5694864.67,4355573.19,0.0418,9868374.9
2025-06-04,MBR_009,6947155.46,4818381.44,0.0429,11558828.34
2025-06-05,MBR_009,7840272.46,3610464.88,0.0443,11290793.74
2025-06-06,MBR_009,5989373.82,3831011.34,0.0156,9760621.38
2025-06-09,MBR_009,7745717.63,3756091.56,0.0231,11415043.47
2025-06-10,MBR_009,7049895.51,4928043.04,0.0274,11842910.18
2025-06-11,MBR_009,5667318.12,3428282.85,0.0116,9055832.89
2025-06-12,MBR_009,7416438.25,3161984.52,0.0413,10447832.81
2025-06-13,MBR_009,6562055.21,3716444.26,0.0154,10221266.23
2025-06-16,MBR_009,6245010.55,3913784.97,0.0293,10044121.62
2025-06-17,MBR_009,5883489.74,2871811.84,0.0293,8671157.5
2025-06-18,MBR_009,6608113.82,3680257.64,0.0122,10243472.32
2025-06-19,MBR_009,6667162.89,3774455.52,0.0152,10384246.68
2025-06-20,MBR_009,5715150.98,4297883.8,0.0494,9800719.32
2025-06-23,MBR_009,5739548.07,4251867.92,0.016,9923386.1
2025-06-24,MBR_009,6225245.69,4129331.33,0.0452,10167931.25
2025-06-25,MBR_009,7659535.4,4203914.05,0.0356,11713790.12
2025-06-26,MBR_009,6312594.15,5017616.75,0.0395,11132015.03
2025-06-27,MBR_009,6328635.66,2976343.49,0.0347,9201700.03
2025-06-30,MBR_009,6068825.01,3428101.84,0.0336,9381742.62
2025-07-01,MBR_009,6417981.39,3657327.89,0.0485,9897928.88
2025-07-02,MBR_009,6563682.08,4840917.46,0.0469,11177560.52
2025-07-03,MBR_009,6711396.11,3568811.24,0.0432,10126034.7
2025-07-04,MBR_009,6589775.15,3882189.27,0.0221,10386168.04
2025-07-07,MBR_009,7598011.75,4479495.69,0.0243,11968655.69
2025-07-08,MBR_009,6825278.29,3800034.19,0.0238,10534871.67
2025-07-09,MBR_009,5846602.53,3826950.79,0.032,9551090.89
2025-07-10,MBR_009,6734039.52,2883971.62,0.0235,9550237.81
2025-07-11,MBR_009,7678311.39,3569942.8,0.0452,11086892.78
2025-07-14,MBR_009,5927618.73,2951299.89,0.0236,8809267.94
2025-07-15,MBR_009,6165008.36,4459698.58,0.028,10499835.38
2025-07-16,MBR_009,5868925.22,3097147.24,0.0166,8914659.82
2025-07-17,MBR_009,6006822.05,2946532.77,0.0226,8886763.19
2025-07-18,MBR_009,6330201.02,5073555.01,0.0156,11324608.57
2025-07-21,MBR_009,6947088.74,3621515.4,0.0109,10529129.62
2025-07-22,MBR_009,6451021.88,4762385.76,0.0251,11093871.76
2025-07-23,MBR_009,7842967.77,4902632.33,0.0157,12668628.77
2025-07-24,MBR_009,6315955.9,4298325.3,0.0295,10487480.61
2025-07-25,MBR_009,5965222.59,4822319.72,0.0368,10610080.94
2025-07-28,MBR_009,6313179.99,3607125.01,0.0417,9769887.88
2025-07-29,MBR_009,7226160.86,2975283.55,0.0426,10074697.33
2025-07-30,MBR_009,7628078.63,2991127.12,0.0244,10546222.25
2025-07-31,MBR_009,6170339.96,2873279.76,0.0464,8910299.55
2025-08-01,MBR_009,6761159.57,3403740.1,0.0209,10093761.5
2025-08-04,MBR_009,6853507.13,4535407.17,0.0494,11164865.19
2025-08-05,MBR_009,6536866.29,4218402.32,0.0353,10606359.01
2025-08-06,MBR_009,6528022.48,4817231.01,0.0388,11158344.92
2025-08-07,MBR_009,6007989.94,4912750.47,0.0207,10819046.47
2025-08-08,MBR_009,6109991.4,5065645.32,0.0449,10948189.24
2025-08-11,MBR_009,6085613.33,3843027.5,0.0218,9844862.82
2025-08-12,MBR_009,7904382.79,3354706.52,0.0128,11216149.06
2025-08-13,MBR_009,6253693.56,3461558.75,0.0432,9565712.97
2025-08-14,MBR_009,5986635.61,4598481.25,0.0369,10415432.91
2025-08-15,MBR_009,6199641.27,3936824.25,0.0417,9972299.95
2025-08-18,MBR_009,6774834.47,3946667.02,0.0418,10556530.81
2025-08-19,MBR_009,6734874.39,2851004.48,0.0272,9508331.55
2025-08-20,MBR_009,5746959.4,4138902.9,0.0258,9779078.61
2025-08-21,MBR_009,6913863.65,2870642.45,0.0301,9698099.77
2025-08-22,MBR_009,5737281.16,3215154.13,0.0341,8842798.53
2025-08-25,MBR_009,5901034.43,4786484.04,0.021,10587002.3
2025-08-26,MBR_009,5747574.86,4945996.76,0.026,10564975.71
2025-08-27,MBR_009,5833873.81,3533161.34,0.0485,9195676.82
2025-08-28,MBR_009,6780364.4,4150966.82,0.0316,10800160.66
2025-08-29,MBR_009,6137034.53,3807884.54,0.0253,9848579.59
2025-09-01,MBR_009,7713264.3,3875209.45,0.0444,11416414.45
2025-09-02,MBR_009,5764469.41,3020818.82,0.0385,8668986.7
2025-09-03,MBR_009,7453594.33,3541753.05,0.0365,10866073.4
2025-09-04,MBR_009,6404870.25,4981981.0,0.0375,11200026.96
2025-09-05,MBR_009,6489778.49,3740936.92,0.0244,10139436.55
2025-09-08,MBR_009,7000249.51,4106821.14,0.0144,11047932.43
2025-09-09,MBR_009,7391142.18,3952036.1,0.0456,11162965.43
2025-09-10,MBR_009,6621131.96,3011238.98,0.0304,9540829.27
2025-09-11,MBR_009,6499783.12,3886004.76,0.035,10249777.71
2025-09-12,MBR_009,7243034.82,4814321.67,0.0355,11886448.07
2025-09-15,MBR_009,6723794.53,4810959.73,0.0276,11401971.77
2025-09-16,MBR_009,6981259.2,4994920.59,0.0286,11833325.06
2025-09-17,MBR_009,6008579.19,3851027.43,0.0396,9707105.93
2025-09-18,MBR_009,7627727.81,3425253.08,0.0188,10988586.13
2025-09-19,MBR_009,7202225.44,4981661.43,0.0363,12003052.56
2025-09-22,MBR_009,6783760.99,4024844.71,0.03,10687860.36
2025-09-23,MBR_009,6149685.91,2995092.0,0.0338,9043543.8
2025-09-24,MBR_009,6331930.16,2961033.58,0.05,9144912.05
2025-09-25,MBR_009,7181186.05,4965609.63,0.0226,12034572.91
2025-09-26,MBR_009,6608807.12,3031047.22,0.0251,9563775.05
2025-09-29,MBR_009,6347553.83,4736567.42,0.0356,10915499.45
2025-09-30,MBR_009,5850541.95,4129951.36,0.0108,9935889.84
2025-10-01,MBR_009,7105396.33,3787255.94,0.0147,10836979.61
2025-10-02,MBR_009,7701413.59,3720070.38,0.0208,11344106.51
2025-10-03,MBR_009,7594167.86,2996674.25,0.0142,10548289.34
2025-10-06,MBR_009,7884440.33,3297104.92,0.043,11039769.73
2025-10-07,MBR_009,7550491.83,3983656.84,0.016,11470410.16
2025-10-08,MBR_009,6079484.63,3697985.97,0.031,9662833.04
2025-10-09,MBR_009,6032798.47,4930653.93,0.0312,10809616.0
2025-10-10,MBR_009,7731636.84,4090464.57,0.0257,11716976.47
2025-10-13,MBR_009,6833138.7,3848283.55,0.0127,10632549.05
2025-10-14,MBR_009,6910986.59,4729168.99,0.0441,11431599.23
2025-10-15,MBR_009,7216484.34,4121460.96,0.0487,11137230.15
2025-10-16,MBR_009,6832699.75,3634916.77,0.015,10413092.77
2025-10-17,MBR_009,6486408.85,4524212.1,0.0373,10841867.84
2025-10-20,MBR_009,6968377.94,4326413.75,0.0171,11220810.01
2025-10-21,MBR_009,7591906.74,3624787.52,0.0277,11116287.65
2025-10-22,MBR_009,7565593.63,3542735.5,0.0432,10955282.95
2025-10-23,MBR_009,6966781.26,3912316.44,0.0275,10771509.01
2025-10-24,MBR_009,7684809.2,2902826.46,0.0129,10550189.2
2025-10-27,MBR_009,6988798.65,2987857.22,0.0263,9898075.23
2025-10-28,MBR_009,5994253.48,4423004.96,0.0268,10298721.91
2025-10-29,MBR_009,5669512.83,4479509.34,0.024,10041513.94
2025-10-30,MBR_009,6971912.55,3924486.21,0.0326,10768460.51
2025-10-31,MBR_009,6467500.05,3351539.59,0.0208,9749327.62
2025-11-03,MBR_009,7686393.91,3414224.2,0.023,11022090.95
2025-11-04,MBR_009,6700001.88,3716394.75,0.0378,10275916.91
2025-11-05,MBR_009,5721901.86,4022879.74,0.0284,9630531.81
2025-11-06,MBR_009,6886676.45,3295747.29,0.0127,10140567.75
2025-11-07,MBR_009,7810120.56,3837931.59,0.0251,11551720.07
2025-11-10,MBR_009,5905537.32,3999103.61,0.03,9784667.82
2025-11-11,MBR_009,7253556.46,3635998.74,0.031,10776839.24
2025-11-12,MBR_009,6994957.64,3012196.1,0.0493,9858652.47
2025-11-13,MBR_009,6320971.83,4119137.03,0.0349,10296350.98
2025-11-14,MBR_009,7248279.78,3139170.51,0.0228,10315877.2
2025-11-17,MBR_009,7502298.06,3636103.17,0.0237,11052225.58
2025-11-18,MBR_009,6915369.22,3177175.55,0.0387,9969588.08
2025-11-19,MBR_009,7723980.29,3326427.64,0.0296,10951945.67
2025-11-20,MBR_009,6691542.86,3273993.68,0.015,9916426.63
2025-11-21,MBR_009,5995864.43,4189939.52,0.0493,9979239.93
2025-11-24,MBR_009,5884531.04,4571671.14,0.0247,10343281.91
2025-11-25,MBR_009,6002325.51,3919565.96,0.0275,9814103.4
2025-11-26,MBR_009,6872687.56,4826707.06,0.0483,11466264.68
2025-11-27,MBR_009,6347543.97,4201211.9,0.0186,10470613.33
2025-11-28,MBR_009,7052677.87,3236752.85,0.0243,10210777.63
2025-12-01,MBR_009,5766723.43,4889744.93,0.0442,10440341.63
2025-12-02,MBR_009,6946724.43,3041558.73,0.024,9915285.75
2025-12-03,MBR_009,7919695.66,4668441.76,0.0297,12449484.69
2025-12-04,MBR_009,5862235.28,3446829.08,0.0215,9234957.54
2025-12-05,MBR_009,7167733.62,4041754.03,0.0373,11058730.22
2024-01-02,MBR_010,5622655.91,2226561.77,0.0467,7745237.25
2024-01-03,MBR_010,4934731.56,2362101.32,0.0382,7206600.61
2024-01-04,MBR_010,5345355.47,2173672.02,0.0443,7422733.82
2024-01-05,MBR_010,4617190.69,3111878.68,0.0485,7578143.25
2024-01-08,MBR_010,5255056.61,3215098.5,0.029,8376917.25
2024-01-09,MBR_010,4282154.1,3589806.57,0.0366,7740573.75
2024-01-10,MBR_010,5313151.0,2015391.5,0.0283,7271506.92
2024-01-11,MBR_010,5264856.14,2654442.02,0.0221,7860634.99
2024-01-12,MBR_010,4596513.28,2296140.68,0.043,6793919.91
2024-01-15,MBR_010,5001345.12,3450869.02,0.0129,8407697.94
2024-01-16,MBR_010,4522034.72,2859971.49,0.0285,7300497.02
2024-01-17,MBR_010,5383398.76,3004245.78,0.0305,8296015.04
2024-01-18,MBR_010,5249563.13,2172595.84,0.037,7341772.92
2024-01-19,MBR_010,4099741.84,2581080.63,0.0295,6604680.6
2024-01-22,MBR_010,4182172.01,3435800.08,0.0278,7522456.85
2024-01-23,MBR_010,5331018.84,2058138.84,0.0325,7322268.17
2024-01-24,MBR_010,5421639.39,3528254.97,0.0472,8783360.73
