date,risk_factor_id,asset_class,spot,return_1d,vol,bid_ask_bps,avg_daily_volume,liquidity_bucket
2024-07-03,VIX,volatility,5.8337,0.11157788,1.168301,5.0,150000,semi_liquid
2024-07-04,VIX,volatility,5.727,-0.01847428,1.146995,5.0,150000,semi_liquid
2024-07-05,VIX,volatility,6.0862,0.06083605,1.151745,5.0,150000,semi_liquid
2024-07-08,VIX,volatility,6.7906,0.10952175,1.206889,5.0,150000,semi_liquid
2024-07-09,VIX,volatility,5.8982,-0.14088977,1.307637,5.0,150000,semi_liquid
2024-07-10,VIX,volatility,5.9398,0.00702435,1.305342,5.0,150000,semi_liquid
2024-07-11,VIX,volatility,5.8258,-0.0193798,1.267,5.0,150000,semi_liquid
2024-07-12,VIX,volatility,5.7649,-0.01050706,1.266804,5.0,150000,semi_liquid
2024-07-15,VIX,volatility,5.6015,-0.02874813,1.180802,5.0,150000,semi_liquid
2024-07-16,VIX,volatility,5.7548,0.02699672,1.148438,5.0,150000,semi_liquid
2024-07-17,VIX,volatility,5.0501,-0.13063093,1.217922,5.0,150000,semi_liquid
2024-07-18,VIX,volatility,5.0208,-0.00581374,1.210709,5.0,150000,semi_liquid
2024-07-19,VIX,volatility,5.1879,0.03273595,1.216777,5.0,150000,semi_liquid
2024-07-22,VIX,volatility,5.1882,5.055e-05,1.216869,5.0,150000,semi_liquid
2024-07-23,VIX,volatility,5.4208,0.04385793,1.21544,5.0,150000,semi_liquid
2024-07-24,VIX,volatility,5.1109,-0.05885461,1.220158,5.0,150000,semi_liquid
2024-07-25,VIX,volatility,5.2878,0.03401684,1.229688,5.0,150000,semi_liquid
2024-07-26,VIX,volatility,5.178,-0.02098542,1.19899,5.0,150000,semi_liquid
2024-07-29,VIX,volatility,5.1267,-0.00995444,1.155287,5.0,150000,semi_liquid
2024-07-30,VIX,volatility,5.1678,0.00799498,1.002278,5.0,150000,semi_liquid
2024-07-31,VIX,volatility,5.1707,0.00055206,0.910962,5.0,150000,semi_liquid
2024-08-01,VIX,volatility,4.2083,-0.20595813,1.155257,5.0,150000,semi_liquid
2024-08-02,VIX,volatility,4.1608,-0.0113324,1.11995,5.0,150000,semi_liquid
2024-08-05,VIX,volatility,4.0886,-0.0175178,1.012168,5.0,150000,semi_liquid
2024-08-06,VIX,volatility,4.2275,0.03342095,0.934435,5.0,150000,semi_liquid
2024-08-07,VIX,volatility,4.1643,-0.0150828,0.930292,5.0,150000,semi_liquid
2024-08-08,VIX,volatility,3.9533,-0.05198235,0.938211,5.0,150000,semi_liquid
2024-08-09,VIX,volatility,4.0889,0.03371445,0.956711,5.0,150000,semi_liquid
2024-08-12,VIX,volatility,4.0744,-0.00355228,0.956849,5.0,150000,semi_liquid
2024-08-13,VIX,volatility,3.8663,-0.052411,0.951115,5.0,150000,semi_liquid
2024-08-14,VIX,volatility,3.8584,-0.00206227,0.857443,5.0,150000,semi_liquid
2024-08-15,VIX,volatility,4.3234,0.11379617,0.969394,5.0,150000,semi_liquid
2024-08-16,VIX,volatility,3.8905,-0.10549719,1.016383,5.0,150000,semi_liquid
2024-08-19,VIX,volatility,4.0863,0.04910812,1.040264,5.0,150000,semi_liquid
2024-08-20,VIX,volatility,4.2183,0.03178677,1.032531,5.0,150000,semi_liquid
2024-08-21,VIX,volatility,4.6685,0.10139979,1.092165,5.0,150000,semi_liquid
2024-08-22,VIX,volatility,4.8187,0.03166417,1.091095,5.0,150000,semi_liquid
2024-08-23,VIX,volatility,5.0411,0.04513001,1.103136,5.0,150000,semi_liquid
2024-08-26,VIX,volatility,5.1662,0.02450538,1.106343,5.0,150000,semi_liquid
2024-08-27,VIX,volatility,5.0067,-0.03136699,1.111562,5.0,150000,semi_liquid
2024-08-28,VIX,volatility,5.1576,0.02970517,1.117109,5.0,150000,semi_liquid
2024-08-29,VIX,volatility,4.414,-0.15568484,1.00264,5.0,150000,semi_liquid
2024-08-30,VIX,volatility,4.8321,0.09048097,1.048258,5.0,150000,semi_liquid
2024-09-02,VIX,volatility,4.882,0.01027818,1.044103,5.0,150000,semi_liquid
2024-09-03,VIX,volatility,4.8807,-0.00026063,1.040436,5.0,150000,semi_liquid
2024-09-04,VIX,volatility,4.6095,-0.05716827,1.062865,5.0,150000,semi_liquid
2024-09-05,VIX,volatility,4.4869,-0.02696091,1.048665,5.0,150000,semi_liquid
2024-09-06,VIX,volatility,4.8318,0.07406457,1.072158,5.0,150000,semi_liquid
2024-09-09,VIX,volatility,5.3492,0.10173073,1.120693,5.0,150000,semi_liquid
2024-09-10,VIX,volatility,5.6893,0.06163103,1.10458,5.0,150000,semi_liquid
2024-09-11,VIX,volatility,5.7577,0.01194499,1.102101,5.0,150000,semi_liquid
2024-09-12,VIX,volatility,8.7961,0.42377256,1.787855,5.0,150000,semi_liquid
2024-09-13,VIX,volatility,9.3233,0.05821357,1.709317,5.0,150000,semi_liquid
2024-09-16,VIX,volatility,9.302,-0.00229327,1.71688,5.0,150000,semi_liquid
2024-09-17,VIX,volatility,8.9479,-0.03880414,1.740103,5.0,150000,semi_liquid
2024-09-18,VIX,volatility,8.6386,-0.03518435,1.741223,5.0,150000,semi_liquid
2024-09-19,VIX,volatility,9.5878,0.10425899,1.760677,5.0,150000,semi_liquid
2024-09-20,VIX,volatility,9.5867,-0.00011957,1.764342,5.0,150000,semi_liquid
2024-09-23,VIX,volatility,9.3087,-0.02942258,1.777769,5.0,150000,semi_liquid
2024-09-24,VIX,volatility,8.8056,-0.05556988,1.790777,5.0,150000,semi_liquid
2024-09-25,VIX,volatility,8.7575,-0.00547813,1.794743,5.0,150000,semi_liquid
2024-09-26,VIX,volatility,7.9581,-0.09571983,1.725301,5.0,150000,semi_liquid
2024-09-27,VIX,volatility,6.9297,-0.1383665,1.807256,5.0,150000,semi_liquid
2024-09-30,VIX,volatility,7.1099,0.02566331,1.807206,5.0,150000,semi_liquid
2024-10-01,VIX,volatility,8.5282,0.18189581,1.895255,5.0,150000,semi_liquid
2024-10-02,VIX,volatility,8.3603,-0.01988149,1.877595,5.0,150000,semi_liquid
2024-10-03,VIX,volatility,9.491,0.12684738,1.895254,5.0,150000,semi_liquid
2024-10-04,VIX,volatility,9.8441,0.0365241,1.890315,5.0,150000,semi_liquid
2024-10-07,VIX,volatility,9.9845,0.01416427,1.875168,5.0,150000,semi_liquid
2024-10-08,VIX,volatility,9.5156,-0.04809558,1.891929,5.0,150000,semi_liquid
2024-10-09,VIX,volatility,10.3482,0.08387647,1.902186,5.0,150000,semi_liquid
2024-10-10,VIX,volatility,10.6676,0.03039862,1.204987,5.0,150000,semi_liquid
2024-10-11,VIX,volatility,10.6163,-0.00482133,1.191994,5.0,150000,semi_liquid
2024-10-14,VIX,volatility,11.8683,0.11147698,1.247967,5.0,150000,semi_liquid
2024-10-15,VIX,volatility,12.6015,0.05994553,1.243677,5.0,150000,semi_liquid
2024-10-16,VIX,volatility,12.5176,-0.00667642,1.231836,5.0,150000,semi_liquid
2024-10-17,VIX,volatility,15.2136,0.19505359,1.351935,5.0,150000,semi_liquid
2024-10-18,VIX,volatility,14.1396,-0.0732078,1.392847,5.0,150000,semi_liquid
2024-10-21,VIX,volatility,13.5419,-0.0431936,1.400092,5.0,150000,semi_liquid
2024-10-22,VIX,volatility,13.2424,-0.02236182,1.381555,5.0,150000,semi_liquid
2024-10-23,VIX,volatility,14.7888,0.11044302,1.413658,5.0,150000,semi_liquid
2024-10-24,VIX,volatility,13.5605,-0.08670521,1.403673,5.0,150000,semi_liquid
2024-10-25,VIX,volatility,12.9125,-0.04896808,1.296024,5.0,150000,semi_liquid
2024-10-28,VIX,volatility,12.7815,-0.01019874,1.304252,5.0,150000,semi_liquid
2024-10-29,VIX,volatility,13.627,0.06405452,1.182847,5.0,150000,semi_liquid
2024-10-30,VIX,volatility,13.2278,-0.02973157,1.188136,5.0,150000,semi_liquid
2024-10-31,VIX,volatility,13.5326,0.02278378,1.123071,5.0,150000,semi_liquid
2024-11-01,VIX,volatility,13.4181,-0.00850167,1.124454,5.0,150000,semi_liquid
2024-11-04,VIX,volatility,12.3572,-0.08236003,1.176935,5.0,150000,semi_liquid
2024-11-05,VIX,volatility,13.094,0.05790914,1.166853,5.0,150000,semi_liquid
2024-11-06,VIX,volatility,14.2615,0.08541445,1.168052,5.0,150000,semi_liquid
2024-11-07,VIX,volatility,14.0885,-0.01220477,1.170891,5.0,150000,semi_liquid
2024-11-08,VIX,volatility,15.2027,0.07611205,1.188827,5.0,150000,semi_liquid
2024-11-11,VIX,volatility,15.0817,-0.00799197,1.138757,5.0,150000,semi_liquid
2024-11-12,VIX,volatility,14.7358,-0.02320347,1.130525,5.0,150000,semi_liquid
2024-11-13,VIX,volatility,14.9328,0.0132827,1.129349,5.0,150000,semi_liquid
2024-11-14,VIX,volatility,15.3938,0.03040221,0.896454,5.0,150000,semi_liquid
2024-11-15,VIX,volatility,12.0863,-0.24189077,1.22162,5.0,150000,semi_liquid
2024-11-18,VIX,volatility,11.966,-0.01000456,1.214543,5.0,150000,semi_liquid
2024-11-19,VIX,volatility,12.6837,0.05825281,1.233859,5.0,150000,semi_liquid
2024-11-20,VIX,volatility,11.8026,-0.07200388,1.181899,5.0,150000,semi_liquid
2024-11-21,VIX,volatility,12.3888,0.04847293,1.164758,5.0,150000,semi_liquid
2024-11-22,VIX,volatility,12.1713,-0.01770916,1.154173,5.0,150000,semi_liquid
2024-11-25,VIX,volatility,10.7047,-0.12840085,1.237283,5.0,150000,semi_liquid
2024-11-26,VIX,volatility,9.6935,-0.09921864,1.245368,5.0,150000,semi_liquid
2024-11-27,VIX,volatility,9.9106,0.0221478,1.251948,5.0,150000,semi_liquid
2024-11-28,VIX,volatility,9.6632,-0.02527885,1.244599,5.0,150000,semi_liquid
2024-11-29,VIX,volatility,8.6509,-0.11066919,1.287616,5.0,150000,semi_liquid
2024-12-02,VIX,volatility,8.5863,-0.0074904,1.268307,5.0,150000,semi_liquid
2024-12-03,VIX,volatility,8.3601,-0.02670156,1.236114,5.0,150000,semi_liquid
2024-12-04,VIX,volatility,8.119,-0.0292658,1.168592,5.0,150000,semi_liquid
2024-12-05,VIX,volatility,7.2847,-0.10843271,1.200638,5.0,150000,semi_liquid
2024-12-06,VIX,volatility,7.3121,0.00375996,1.13935,5.0,150000,semi_liquid
2024-12-09,VIX,volatility,7.0803,-0.03221009,1.134519,5.0,150000,semi_liquid
2024-12-10,VIX,volatility,6.8469,-0.03352232,1.133348,5.0,150000,semi_liquid
2024-12-11,VIX,volatility,6.7315,-0.01699459,1.12008,5.0,150000,semi_liquid
2024-12-12,VIX,volatility,6.8932,0.0237336,1.114771,5.0,150000,semi_liquid
2024-12-13,VIX,volatility,7.0977,0.02924017,0.847454,5.0,150000,semi_liquid
2024-12-16,VIX,volatility,6.5069,-0.08691596,0.871105,5.0,150000,semi_liquid
2024-12-17,VIX,volatility,6.5881,0.01241068,0.823059,5.0,150000,semi_liquid
2024-12-18,VIX,volatility,6.6158,0.00418543,0.819292,5.0,150000,semi_liquid
2024-12-19,VIX,volatility,6.6573,0.00625433,0.779101,5.0,150000,semi_liquid
2024-12-20,VIX,volatility,6.3679,-0.04443898,0.778806,5.0,150000,semi_liquid
2024-12-23,VIX,volatility,6.2232,-0.02298038,0.691436,5.0,150000,semi_liquid
2024-12-24,VIX,volatility,5.2852,-0.16337256,0.80786,5.0,150000,semi_liquid
2024-12-25,VIX,volatility,5.5659,0.05174145,0.839563,5.0,150000,semi_liquid
2024-12-26,VIX,volatility,5.337,-0.04200248,0.840718,5.0,150000,semi_liquid
2024-12-27,VIX,volatility,4.7466,-0.11722645,0.849374,5.0,150000,semi_liquid
2024-12-30,VIX,volatility,4.3635,-0.08416136,0.865852,5.0,150000,semi_liquid
2024-12-31,VIX,volatility,4.4591,0.02167891,0.887897,5.0,150000,semi_liquid
2025-01-01,VIX,volatility,4.5553,0.02133261,0.907479,5.0,150000,semi_liquid
2025-01-02,VIX,volatility,4.5479,-0.00161072,0.861349,5.0,150000,semi_liquid
2025-01-03,VIX,volatility,4.2225,-0.07425244,0.872972,5.0,150000,semi_liquid
2025-01-06,VIX,volatility,4.3196,0.02273273,0.89061,5.0,150000,semi_liquid
2025-01-07,VIX,volatility,4.309,-0.00245677,0.893355,5.0,150000,semi_liquid
2025-01-08,VIX,volatility,4.2359,-0.01710652,0.893344,5.0,150000,semi_liquid
2025-01-09,VIX,volatility,4.2916,0.01308018,0.886703,5.0,150000,semi_liquid
2025-01-10,VIX,volatility,3.8073,-0.11974483,0.925594,5.0,150000,semi_liquid
2025-01-13,VIX,volatility,3.7383,-0.01827958,0.902517,5.0,150000,semi_liquid
2025-01-14,VIX,volatility,4.4471,0.17360782,1.14608,5.0,150000,semi_liquid
2025-01-15,VIX,volatility,4.637,0.0418184,1.164105,5.0,150000,semi_liquid
2025-01-16,VIX,volatility,5.0126,0.07788838,1.210556,5.0,150000,semi_liquid
2025-01-17,VIX,volatility,4.6442,-0.07633832,1.226322,5.0,150000,semi_liquid
2025-01-20,VIX,volatility,4.7674,0.02618604,1.234883,5.0,150000,semi_liquid
2025-01-21,VIX,volatility,4.7571,-0.00217707,1.100336,5.0,150000,semi_liquid
2025-01-22,VIX,volatility,4.4182,-0.07389035,1.10437,5.0,150000,semi_liquid
2025-01-23,VIX,volatility,3.9198,-0.11970655,1.165542,5.0,150000,semi_liquid
2025-01-24,VIX,volatility,3.8583,-0.01581026,1.101923,5.0,150000,semi_liquid
2025-01-27,VIX,volatility,4.1951,0.08370396,1.11385,5.0,150000,semi_liquid
2025-01-28,VIX,volatility,4.4082,0.04954446,1.126021,5.0,150000,semi_liquid
2025-01-29,VIX,volatility,3.9778,-0.10274782,1.178902,5.0,150000,semi_liquid
2025-01-30,VIX,volatility,4.8625,0.20083543,1.39067,5.0,150000,semi_liquid
2025-01-31,VIX,volatility,4.8649,0.00048418,1.360333,5.0,150000,semi_liquid
2025-02-03,VIX,volatility,5.2044,0.0674532,1.376326,5.0,150000,semi_liquid
2025-02-04,VIX,volatility,5.3888,0.03482101,1.378455,5.0,150000,semi_liquid
2025-02-05,VIX,volatility,5.6275,0.0433464,1.378704,5.0,150000,semi_liquid
2025-02-06,VIX,volatility,5.4738,-0.02768601,1.386715,5.0,150000,semi_liquid
2025-02-07,VIX,volatility,5.2159,-0.0482723,1.31805,5.0,150000,semi_liquid
2025-02-10,VIX,volatility,5.206,-0.00188898,1.313716,5.0,150000,semi_liquid
2025-02-11,VIX,volatility,5.7998,0.10800504,1.227509,5.0,150000,semi_liquid
2025-02-12,VIX,volatility,6.0597,0.04383404,1.228152,5.0,150000,semi_liquid
2025-02-13,VIX,volatility,6.1493,0.01468803,1.204382,5.0,150000,semi_liquid
2025-02-14,VIX,volatility,6.5166,0.05800407,1.170249,5.0,150000,semi_liquid
2025-02-17,VIX,volatility,6.8737,0.05336204,1.177054,5.0,150000,semi_liquid
2025-02-18,VIX,volatility,6.8481,-0.00373885,1.177427,5.0,150000,semi_liquid
2025-02-19,VIX,volatility,6.7766,-0.01050054,1.132293,5.0,150000,semi_liquid
2025-02-20,VIX,volatility,6.4665,-0.04682898,1.037425,5.0,150000,semi_liquid
2025-02-21,VIX,volatility,6.3803,-0.01342205,1.036212,5.0,150000,semi_liquid
2025-02-24,VIX,volatility,7.5873,0.17326204,1.146254,5.0,150000,semi_liquid
2025-02-25,VIX,volatility,7.8642,0.03583414,1.144126,5.0,150000,semi_liquid
2025-02-26,VIX,volatility,8.0174,0.01929827,1.034585,5.0,150000,semi_liquid
2025-02-27,VIX,volatility,7.6998,-0.04041459,0.861819,5.0,150000,semi_liquid
2025-02-28,VIX,volatility,7.1359,-0.0760633,0.928571,5.0,150000,semi_liquid
2025-03-03,VIX,volatility,7.3204,0.02552904,0.911415,5.0,150000,semi_liquid
2025-03-04,VIX,volatility,8.0294,0.09244283,0.948506,5.0,150000,semi_liquid
2025-03-05,VIX,volatility,7.077,-0.12625504,1.075543,5.0,150000,semi_liquid
2025-03-06,VIX,volatility,7.1921,0.01613059,1.065591,5.0,150000,semi_liquid
2025-03-07,VIX,volatility,8.5073,0.16794433,1.170204,5.0,150000,semi_liquid
2025-03-10,VIX,volatility,7.8297,-0.08300573,1.228406,5.0,150000,semi_liquid
2025-03-11,VIX,volatility,7.8604,0.00392188,1.184746,5.0,150000,semi_liquid
2025-03-12,VIX,volatility,7.995,0.01697327,1.179963,5.0,150000,semi_liquid
2025-03-13,VIX,volatility,7.4386,-0.07213259,1.218761,5.0,150000,semi_liquid
2025-03-14,VIX,volatility,7.1547,-0.03890712,1.21617,5.0,150000,semi_liquid
2025-03-17,VIX,volatility,7.0233,-0.0185455,1.204718,5.0,150000,semi_liquid
2025-03-18,VIX,volatility,7.4629,0.06071064,1.222886,5.0,150000,semi_liquid
2025-03-19,VIX,volatility,6.7328,-0.10294515,1.280399,5.0,150000,semi_liquid
2025-03-20,VIX,volatility,6.9257,0.02824675,1.271938,5.0,150000,semi_liquid
2025-03-21,VIX,volatility,7.1794,0.03596904,1.275337,5.0,150000,semi_liquid
2025-03-24,VIX,volatility,6.7119,-0.06732394,1.134773,5.0,150000,semi_liquid
2025-03-25,VIX,volatility,7.5187,0.11351058,1.204241,5.0,150000,semi_liquid
2025-03-26,VIX,volatility,7.8776,0.04661962,1.214585,5.0,150000,semi_liquid
2025-03-27,VIX,volatility,7.177,-0.09313518,1.25121,5.0,150000,semi_liquid
2025-03-28,VIX,volatility,7.343,0.02286517,1.224116,5.0,150000,semi_liquid
2025-03-31,VIX,volatility,7.2844,-0.0080117,1.221145,5.0,150000,semi_liquid
2025-04-01,VIX,volatility,6.7672,-0.07364325,1.195995,5.0,150000,semi_liquid
2025-04-02,VIX,volatility,6.7057,-0.00913369,1.112457,5.0,150000,semi_liquid
2025-04-03,VIX,volatility,6.1814,-0.0814181,1.144005,5.0,150000,semi_liquid
2025-04-04,VIX,volatility,6.0346,-0.02403141,0.937718,5.0,150000,semi_liquid
2025-04-07,VIX,volatility,6.4943,0.0734203,0.956268,5.0,150000,semi_liquid
2025-04-08,VIX,volatility,6.1871,-0.04845779,0.964665,5.0,150000,semi_liquid
2025-04-09,VIX,volatility,6.0228,-0.026924,0.95977,5.0,150000,semi_liquid
2025-04-10,VIX,volatility,5.3957,-0.1099402,0.998652,5.0,150000,semi_liquid
2025-04-11,VIX,volatility,5.2934,-0.0191554,0.995112,5.0,150000,semi_liquid
2025-04-14,VIX,volatility,4.9397,-0.0691507,1.013502,5.0,150000,semi_liquid
2025-04-15,VIX,volatility,4.6101,-0.06904534,0.984783,5.0,150000,semi_liquid
2025-04-16,VIX,volatility,4.5368,-0.01602849,0.939769,5.0,150000,semi_liquid
2025-04-17,VIX,volatility,4.2299,-0.07005163,0.937972,5.0,150000,semi_liquid
2025-04-18,VIX,volatility,4.664,0.09769716,1.013443,5.0,150000,semi_liquid
2025-04-21,VIX,volatility,4.5305,-0.02903523,0.999533,5.0,150000,semi_liquid
2025-04-22,VIX,volatility,4.8636,0.07093369,0.933548,5.0,150000,semi_liquid
2025-04-23,VIX,volatility,5.2471,0.07589416,0.967174,5.0,150000,semi_liquid
2025-04-24,VIX,volatility,5.4567,0.03918259,0.948917,5.0,150000,semi_liquid
2025-04-25,VIX,volatility,5.4935,0.00671172,0.942371,5.0,150000,semi_liquid
2025-04-28,VIX,volatility,5.7607,0.04749293,0.967702,5.0,150000,semi_liquid
2025-04-29,VIX,volatility,5.8079,0.00815773,0.941501,5.0,150000,semi_liquid
2025-04-30,VIX,volatility,6.7482,0.15006423,1.095202,5.0,150000,semi_liquid
2025-05-01,VIX,volatility,6.5392,-0.03145673,1.059527,5.0,150000,semi_liquid
2025-05-02,VIX,volatility,6.8301,0.04351681,1.063949,5.0,150000,semi_liquid
2025-05-05,VIX,volatility,7.3294,0.07055316,1.061592,5.0,150000,semi_liquid
2025-05-06,VIX,volatility,7.9146,0.07681935,1.069391,5.0,150000,semi_liquid
2025-05-07,VIX,volatility,7.8603,-0.00688656,1.061979,5.0,150000,semi_liquid
2025-05-08,VIX,volatility,7.3328,-0.06946402,1.008022,5.0,150000,semi_liquid
2025-05-09,VIX,volatility,7.3526,0.00270172,1.001064,5.0,150000,semi_liquid
2025-05-12,VIX,volatility,7.3214,-0.0042618,0.952824,5.0,150000,semi_liquid
2025-05-13,VIX,volatility,8.7121,0.17390997,1.039155,5.0,150000,semi_liquid
2025-05-14,VIX,volatility,8.4976,-0.02492708,1.045053,5.0,150000,semi_liquid
2025-05-15,VIX,volatility,8.2339,-0.03152665,1.003585,5.0,150000,semi_liquid
2025-05-16,VIX,volatility,8.5042,0.03230249,0.974353,5.0,150000,semi_liquid
2025-05-19,VIX,volatility,9.2759,0.08685767,0.96799,5.0,150000,semi_liquid
2025-05-20,VIX,volatility,9.2699,-0.00063707,0.966902,5.0,150000,semi_liquid
2025-05-21,VIX,volatility,9.0707,-0.02173197,0.970549,5.0,150000,semi_liquid
2025-05-22,VIX,volatility,9.296,0.02453554,0.969577,5.0,150000,semi_liquid
2025-05-23,VIX,volatility,9.2526,-0.00467971,0.973517,5.0,150000,semi_liquid
2025-05-26,VIX,volatility,9.9952,0.07720353,0.987797,5.0,150000,semi_liquid
2025-05-27,VIX,volatility,11.5574,0.14522153,1.068615,5.0,150000,semi_liquid
2025-05-28,VIX,volatility,12.8362,0.10494292,1.014474,5.0,150000,semi_liquid
2025-05-29,VIX,volatility,11.052,-0.14965433,1.185165,5.0,150000,semi_liquid
2025-05-30,VIX,volatility,11.2751,0.01998546,1.183558,5.0,150000,semi_liquid
2025-06-02,VIX,volatility,11.3064,0.00276465,1.173418,5.0,150000,semi_liquid
2025-06-03,VIX,volatility,11.3704,0.00564751,1.156125,5.0,150000,semi_liquid
2025-06-04,VIX,volatility,10.7252,-0.05841195,1.18501,5.0,150000,semi_liquid
2025-06-05,VIX,volatility,11.0103,0.02623364,1.141866,5.0,150000,semi_liquid
2025-06-06,VIX,volatility,10.0492,-0.09133919,1.207994,5.0,150000,semi_liquid
2025-06-09,VIX,volatility,10.087,0.00374997,1.206578,5.0,150000,semi_liquid
2025-06-10,VIX,volatility,10.312,0.02206021,1.053752,5.0,150000,semi_liquid
2025-06-11,VIX,volatility,10.9718,0.06201898,1.062408,5.0,150000,semi_liquid
2025-06-12,VIX,volatility,10.6451,-0.03022238,1.061697,5.0,150000,semi_liquid
2025-06-13,VIX,volatility,10.6122,-0.00309432,1.060526,5.0,150000,semi_liquid
2025-06-16,VIX,volatility,9.9191,-0.06754027,1.055792,5.0,150000,semi_liquid
2025-06-17,VIX,volatility,9.7923,-0.01286778,1.057296,5.0,150000,semi_liquid
2025-06-18,VIX,volatility,10.0997,0.03090397,1.057646,5.0,150000,semi_liquid
2025-06-19,VIX,volatility,11.1039,0.09479268,1.10296,5.0,150000,semi_liquid
2025-06-20,VIX,volatility,10.3414,-0.07113812,1.138458,5.0,150000,semi_liquid
2025-06-23,VIX,volatility,9.5872,-0.07573326,1.140246,5.0,150000,semi_liquid
2025-06-24,VIX,volatility,9.8595,0.02801091,1.007604,5.0,150000,semi_liquid
2025-06-25,VIX,volatility,10.3248,0.04611549,0.939528,5.0,150000,semi_liquid
2025-06-26,VIX,volatility,10.0898,-0.02302529,0.78653,5.0,150000,semi_liquid
2025-06-27,VIX,volatility,10.6097,0.05024764,0.806144,5.0,150000,semi_liquid
2025-06-30,VIX,volatility,9.3222,-0.12937117,0.92169,5.0,150000,semi_liquid
2025-07-01,VIX,volatility,8.7323,-0.06537899,0.94035,5.0,150000,semi_liquid
2025-07-02,VIX,volatility,9.4114,0.07489407,0.973801,5.0,150000,semi_liquid
2025-07-03,VIX,volatility,9.7326,0.03356071,0.977412,5.0,150000,semi_liquid
2025-07-04,VIX,volatility,9.9938,0.02648735,0.929547,5.0,150000,semi_liquid
2025-07-07,VIX,volatility,9.8448,-0.01502466,0.930857,5.0,150000,semi_liquid
2025-07-08,VIX,volatility,9.4918,-0.03651206,0.934643,5.0,150000,semi_liquid
2025-07-09,VIX,volatility,9.3795,-0.01190345,0.901484,5.0,150000,semi_liquid
2025-07-10,VIX,volatility,8.464,-0.1027003,0.960153,5.0,150000,semi_liquid
2025-07-11,VIX,volatility,8.9747,0.05858735,0.991728,5.0,150000,semi_liquid
2025-07-14,VIX,volatility,8.3381,-0.0735826,0.996728,5.0,150000,semi_liquid
2025-07-15,VIX,volatility,7.9822,-0.04361932,1.004389,5.0,150000,semi_liquid
2025-07-16,VIX,volatility,7.3388,-0.08404024,1.024638,5.0,150000,semi_liquid
2025-07-17,VIX,volatility,7.3662,0.00373379,0.941714,5.0,150000,semi_liquid
2025-07-18,VIX,volatility,7.3483,-0.00243409,0.924148,5.0,150000,semi_liquid
2025-07-21,VIX,volatility,7.7322,0.05092393,0.926895,5.0,150000,semi_liquid
2025-07-22,VIX,volatility,8.4622,0.09021189,0.985819,5.0,150000,semi_liquid
2025-07-23,VIX,volatility,8.3951,-0.00796164,0.965181,5.0,150000,semi_liquid
2025-07-24,VIX,volatility,8.295,-0.01198564,0.964052,5.0,150000,semi_liquid
2025-07-25,VIX,volatility,7.9273,-0.04535162,0.944612,5.0,150000,semi_liquid
2025-07-28,VIX,volatility,7.8578,-0.00879627,0.841608,5.0,150000,semi_liquid
2025-07-29,VIX,volatility,7.7143,-0.01843051,0.815657,5.0,150000,semi_liquid
2025-07-30,VIX,volatility,7.6051,-0.01425688,0.757412,5.0,150000,semi_liquid
2025-07-31,VIX,volatility,7.4704,-0.01787814,0.739378,5.0,150000,semi_liquid
2025-08-01,VIX,volatility,6.7089,-0.10751006,0.79483,5.0,150000,semi_liquid
2025-08-04,VIX,volatility,6.438,-0.04121607,0.798118,5.0,150000,semi_liquid
2025-08-05,VIX,volatility,5.5813,-0.14279964,0.906866,5.0,150000,semi_liquid
2025-08-06,VIX,volatility,5.4788,-0.01853711,0.90575,5.0,150000,semi_liquid
2025-08-07,VIX,volatility,4.6884,-0.15579528,0.981166,5.0,150000,semi_liquid
2025-08-08,VIX,volatility,4.7564,0.0144123,0.940218,5.0,150000,semi_liquid
2025-08-11,VIX,volatility,4.7696,0.00276538,0.934198,5.0,150000,semi_liquid
2025-08-12,VIX,volatility,4.7655,-0.00085802,0.936999,5.0,150000,semi_liquid
2025-08-13,VIX,volatility,4.2934,-0.10432804,0.956296,5.0,150000,semi_liquid
2025-08-14,VIX,volatility,4.4473,0.03521626,0.975957,5.0,150000,semi_liquid
2025-08-15,VIX,volatility,4.8968,0.09629062,1.065363,5.0,150000,semi_liquid
2025-08-18,VIX,volatility,4.8016,-0.01964351,1.031713,5.0,150000,semi_liquid
2025-08-19,VIX,volatility,4.6353,-0.03523275,0.939814,5.0,150000,semi_liquid
2025-08-20,VIX,volatility,4.6563,0.00450204,0.944735,5.0,150000,semi_liquid
2025-08-21,VIX,volatility,4.9412,0.05940054,0.99491,5.0,150000,semi_liquid
2025-08-22,VIX,volatility,4.7669,-0.03592064,0.993026,5.0,150000,semi_liquid
2025-08-25,VIX,volatility,4.8862,0.02473373,1.007503,5.0,150000,semi_liquid
2025-08-26,VIX,volatility,5.3654,0.09354577,1.09035,5.0,150000,semi_liquid
2025-08-27,VIX,volatility,5.208,-0.02977786,1.091005,5.0,150000,semi_liquid
2025-08-28,VIX,volatility,5.1281,-0.01545317,1.09107,5.0,150000,semi_liquid
2025-08-29,VIX,volatility,5.4277,0.05677581,1.069561,5.0,150000,semi_liquid
2025-09-01,VIX,volatility,5.463,0.00647457,1.064839,5.0,150000,semi_liquid
2025-09-02,VIX,volatility,5.4138,-0.00904138,0.939031,5.0,150000,semi_liquid
2025-09-03,VIX,volatility,5.9259,0.09038774,0.991017,5.0,150000,semi_liquid
